,date,prefecture,gender,age,medical_worker,status,count
10321,2021-05-21,23,M,65-,False,1,2303
10322,2021-05-21,23,M,65-,False,2,183
10323,2021-05-21,23,U,UNK,False,1,9
10324,2021-05-21,23,U,UNK,False,2,2
10748,2021-05-22,23,F,-64,False,1,61
10749,2021-05-22,23,F,65-,False,1,4167
10750,2021-05-22,23,F,65-,False,2,465
10751,2021-05-22,23,M,-64,False,1,51
10752,2021-05-22,23,M,65-,False,1,3113
10753,2021-05-22,23,M,65-,False,2,365
10754,2021-05-22,23,U,UNK,False,1,8
11149,2021-05-23,23,F,-64,False,1,118
11150,2021-05-23,23,F,-64,False,2,5
11151,2021-05-23,23,F,65-,False,1,12978
11152,2021-05-23,23,F,65-,False,2,359
11153,2021-05-23,23,M,-64,False,1,134
11154,2021-05-23,23,M,-64,False,2,3
11155,2021-05-23,23,M,65-,False,1,9793
11156,2021-05-23,23,M,65-,False,2,205
11157,2021-05-23,23,U,UNK,False,1,14
11158,2021-05-23,23,U,UNK,False,2,1
11539,2021-05-24,23,F,-64,False,1,139
11540,2021-05-24,23,F,-64,False,2,3
11541,2021-05-24,23,F,65-,False,1,9133
11542,2021-05-24,23,F,65-,False,2,101
11543,2021-05-24,23,M,-64,False,1,128
11544,2021-05-24,23,M,-64,False,2,3
11545,2021-05-24,23,M,65-,False,1,7246
11546,2021-05-24,23,M,65-,False,2,74
11547,2021-05-24,23,U,UNK,False,1,39
11924,2021-05-25,23,F,-64,False,1,244
11925,2021-05-25,23,F,-64,False,2,3
11926,2021-05-25,23,F,65-,False,1,12897
11927,2021-05-25,23,F,65-,False,2,186
11928,2021-05-25,23,M,-64,False,1,166
11929,2021-05-25,23,M,-64,False,2,4
11930,2021-05-25,23,M,65-,False,1,9648
11931,2021-05-25,23,M,65-,False,2,138
11932,2021-05-25,23,U,UNK,False,1,59
11933,2021-05-25,23,U,UNK,False,2,2
12305,2021-05-26,23,F,-64,False,1,224
12306,2021-05-26,23,F,-64,False,2,1
12307,2021-05-26,23,F,65-,False,1,17140
12308,2021-05-26,23,F,65-,False,2,154
12309,2021-05-26,23,M,-64,False,1,184
12310,2021-05-26,23,M,-64,False,2,4
12311,2021-05-26,23,M,65-,False,1,12512
12312,2021-05-26,23,M,65-,False,2,115
12313,2021-05-26,23,U,UNK,False,1,61
12720,2021-05-27,23,F,-64,False,1,211
12721,2021-05-27,23,F,-64,False,2,16
12722,2021-05-27,23,F,65-,False,1,13618
12723,2021-05-27,23,F,65-,False,2,1159
12724,2021-05-27,23,M,-64,False,1,183
12725,2021-05-27,23,M,-64,False,2,8
12726,2021-05-27,23,M,65-,False,1,9978
12727,2021-05-27,23,M,65-,False,2,741
12728,2021-05-27,23,U,UNK,False,1,79
13158,2021-05-28,23,F,-64,False,1,244
13159,2021-05-28,23,F,-64,False,2,4
13160,2021-05-28,23,F,65-,False,1,14487
13161,2021-05-28,23,F,65-,False,2,424
13162,2021-05-28,23,M,-64,False,1,261
13163,2021-05-28,23,M,-64,False,2,1
13164,2021-05-28,23,M,65-,False,1,10906
13165,2021-05-28,23,M,65-,False,2,250
13166,2021-05-28,23,U,UNK,False,1,66
13167,2021-05-28,23,U,UNK,False,2,1
13598,2021-05-29,23,F,-64,False,1,173
13599,2021-05-29,23,F,-64,False,2,8
13600,2021-05-29,23,F,65-,False,1,10260
13601,2021-05-29,23,F,65-,False,2,1572
13602,2021-05-29,23,M,-64,False,1,210
13603,2021-05-29,23,M,-64,False,2,8
13604,2021-05-29,23,M,65-,False,1,7871
13605,2021-05-29,23,M,65-,False,2,1067
13606,2021-05-29,23,U,UNK,False,1,53
13607,2021-05-29,23,U,UNK,False,2,4
14015,2021-05-30,23,F,-64,False,1,369
14016,2021-05-30,23,F,-64,False,2,10
14017,2021-05-30,23,F,65-,False,1,16261
14018,2021-05-30,23,F,65-,False,2,750
14019,2021-05-30,23,M,-64,False,1,383
14020,2021-05-30,23,M,-64,False,2,9
14021,2021-05-30,23,M,65-,False,1,13120
14022,2021-05-30,23,M,65-,False,2,541
14023,2021-05-30,23,U,UNK,False,1,22
14457,2021-05-31,23,F,-64,False,1,269
14458,2021-05-31,23,F,-64,False,2,22
14459,2021-05-31,23,F,65-,False,1,16315
14460,2021-05-31,23,F,65-,False,2,1182
14461,2021-05-31,23,M,-64,False,1,298
14462,2021-05-31,23,M,-64,False,2,20
14463,2021-05-31,23,M,65-,False,1,12391
14464,2021-05-31,23,M,65-,False,2,788
14465,2021-05-31,23,U,UNK,False,1,41
14466,2021-05-31,23,U,UNK,False,2,3
14917,2021-06-01,23,F,-64,False,1,283
14918,2021-06-01,23,F,-64,False,2,17
14919,2021-06-01,23,F,65-,False,1,18216
14920,2021-06-01,23,F,65-,False,2,1254
14921,2021-06-01,23,M,-64,False,1,277
14922,2021-06-01,23,M,-64,False,2,21
14923,2021-06-01,23,M,65-,False,1,13822
14924,2021-06-01,23,M,65-,False,2,869
14925,2021-06-01,23,U,UNK,False,1,55
14926,2021-06-01,23,U,UNK,False,2,6
15376,2021-06-02,23,F,-64,False,1,313
15377,2021-06-02,23,F,-64,False,2,13
15378,2021-06-02,23,F,65-,False,1,16897
15379,2021-06-02,23,F,65-,False,2,3650
15380,2021-06-02,23,M,-64,False,1,285
15381,2021-06-02,23,M,-64,False,2,16
15382,2021-06-02,23,M,65-,False,1,12181
15383,2021-06-02,23,M,65-,False,2,2840
15384,2021-06-02,23,U,UNK,False,1,67
15385,2021-06-02,23,U,UNK,False,2,6
15835,2021-06-03,23,F,-64,False,1,326
15836,2021-06-03,23,F,-64,False,2,31
15837,2021-06-03,23,F,65-,False,1,17936
15838,2021-06-03,23,F,65-,False,2,2077
15839,2021-06-03,23,M,-64,False,1,304
15840,2021-06-03,23,M,-64,False,2,23
15841,2021-06-03,23,M,65-,False,1,13521
15842,2021-06-03,23,M,65-,False,2,1416
15843,2021-06-03,23,U,UNK,False,1,70
15844,2021-06-03,23,U,UNK,False,2,2
16290,2021-06-04,23,F,-64,False,1,368
16291,2021-06-04,23,F,-64,False,2,26
16292,2021-06-04,23,F,65-,False,1,15743
16293,2021-06-04,23,F,65-,False,2,1632
16294,2021-06-04,23,M,-64,False,1,345
16295,2021-06-04,23,M,-64,False,2,25
16296,2021-06-04,23,M,65-,False,1,12100
16297,2021-06-04,23,M,65-,False,2,1154
16298,2021-06-04,23,U,UNK,False,1,155
16299,2021-06-04,23,U,UNK,False,2,3
16729,2021-06-05,23,F,-64,False,1,413
16730,2021-06-05,23,F,-64,False,2,17
16731,2021-06-05,23,F,65-,False,1,15482
16732,2021-06-05,23,F,65-,False,2,1529
16733,2021-06-05,23,M,-64,False,1,492
16734,2021-06-05,23,M,-64,False,2,23
16735,2021-06-05,23,M,65-,False,1,12713
16736,2021-06-05,23,M,65-,False,2,1212
16737,2021-06-05,23,U,UNK,False,1,244
16738,2021-06-05,23,U,UNK,False,2,1
