,date,prefecture,gender,age,medical_worker,status,count
6754,2021-05-11,23,F,-64,False,2,198
6755,2021-05-11,23,F,65-,False,1,1946
6756,2021-05-11,23,F,65-,False,2,128
6757,2021-05-11,23,M,-64,False,1,44
6758,2021-05-11,23,M,-64,False,2,29
6759,2021-05-11,23,M,65-,False,1,1117
6760,2021-05-11,23,M,65-,False,2,35
6761,2021-05-11,23,U,UNK,False,1,18
6762,2021-05-11,23,U,UNK,False,2,4
7217,2021-05-12,23,F,-64,False,1,63
7218,2021-05-12,23,F,-64,False,2,186
7219,2021-05-12,23,F,65-,False,1,4522
7220,2021-05-12,23,F,65-,False,2,193
7221,2021-05-12,23,M,-64,False,1,25
7222,2021-05-12,23,M,-64,False,2,40
7223,2021-05-12,23,M,65-,False,1,3511
7224,2021-05-12,23,M,65-,False,2,100
7225,2021-05-12,23,U,UNK,False,1,25
7226,2021-05-12,23,U,UNK,False,2,2
7674,2021-05-13,23,F,-64,False,1,119
7675,2021-05-13,23,F,-64,False,2,182
7676,2021-05-13,23,F,65-,False,1,3265
7677,2021-05-13,23,F,65-,False,2,143
7678,2021-05-13,23,M,-64,False,1,49
7679,2021-05-13,23,M,-64,False,2,46
7680,2021-05-13,23,M,65-,False,1,2319
7681,2021-05-13,23,M,65-,False,2,57
7682,2021-05-13,23,U,UNK,False,1,21
7683,2021-05-13,23,U,UNK,False,2,3
8131,2021-05-14,23,F,-64,False,1,64
8132,2021-05-14,23,F,-64,False,2,163
8133,2021-05-14,23,F,65-,False,1,2292
8134,2021-05-14,23,F,65-,False,2,182
8135,2021-05-14,23,M,-64,False,1,34
8136,2021-05-14,23,M,-64,False,2,54
8137,2021-05-14,23,M,65-,False,1,1416
8138,2021-05-14,23,M,65-,False,2,44
8139,2021-05-14,23,U,UNK,False,1,12
8140,2021-05-14,23,U,UNK,False,2,4
8578,2021-05-15,23,F,-64,False,1,74
8579,2021-05-15,23,F,-64,False,2,59
8580,2021-05-15,23,F,65-,False,1,3075
8581,2021-05-15,23,F,65-,False,2,209
8582,2021-05-15,23,M,-64,False,1,42
8583,2021-05-15,23,M,-64,False,2,26
8584,2021-05-15,23,M,65-,False,1,2444
8585,2021-05-15,23,M,65-,False,2,138
8586,2021-05-15,23,U,UNK,False,1,6
8587,2021-05-15,23,U,UNK,False,2,2
8999,2021-05-16,23,F,-64,False,1,84
9000,2021-05-16,23,F,-64,False,2,43
9001,2021-05-16,23,F,65-,False,1,13522
9002,2021-05-16,23,F,65-,False,2,367
9003,2021-05-16,23,M,-64,False,1,102
9004,2021-05-16,23,M,-64,False,2,13
9005,2021-05-16,23,M,65-,False,1,10799
9006,2021-05-16,23,M,65-,False,2,247
9007,2021-05-16,23,U,UNK,False,1,28
9412,2021-05-17,23,F,-64,False,1,83
9413,2021-05-17,23,F,-64,False,2,112
9414,2021-05-17,23,F,65-,False,1,2876
9415,2021-05-17,23,F,65-,False,2,174
9416,2021-05-17,23,M,-64,False,1,48
9417,2021-05-17,23,M,-64,False,2,38
9418,2021-05-17,23,M,65-,False,1,2063
9419,2021-05-17,23,M,65-,False,2,97
9420,2021-05-17,23,U,UNK,False,1,12
9421,2021-05-17,23,U,UNK,False,2,1
9873,2021-05-18,23,F,-64,False,1,114
9874,2021-05-18,23,F,-64,False,2,110
9875,2021-05-18,23,F,65-,False,1,3062
9876,2021-05-18,23,F,65-,False,2,265
9877,2021-05-18,23,M,-64,False,1,71
9878,2021-05-18,23,M,-64,False,2,19
9879,2021-05-18,23,M,65-,False,1,2091
9880,2021-05-18,23,M,65-,False,2,174
9881,2021-05-18,23,U,UNK,False,1,11
9882,2021-05-18,23,U,UNK,False,2,2
10342,2021-05-19,23,F,-64,False,1,174
10343,2021-05-19,23,F,-64,False,2,128
10344,2021-05-19,23,F,65-,False,1,5498
10345,2021-05-19,23,F,65-,False,2,496
10346,2021-05-19,23,M,-64,False,1,74
10347,2021-05-19,23,M,-64,False,2,33
10348,2021-05-19,23,M,65-,False,1,3990
10349,2021-05-19,23,M,65-,False,2,321
10350,2021-05-19,23,U,UNK,False,1,27
10351,2021-05-19,23,U,UNK,False,2,3
10801,2021-05-20,23,F,-64,False,1,175
10802,2021-05-20,23,F,-64,False,2,39
10803,2021-05-20,23,F,65-,False,1,4234
10804,2021-05-20,23,F,65-,False,2,243
10805,2021-05-20,23,M,-64,False,1,95
10806,2021-05-20,23,M,-64,False,2,13
10807,2021-05-20,23,M,65-,False,1,2828
10808,2021-05-20,23,M,65-,False,2,161
10809,2021-05-20,23,U,UNK,False,1,22
10810,2021-05-20,23,U,UNK,False,2,1
11254,2021-05-21,23,F,-64,False,1,129
11255,2021-05-21,23,F,-64,False,2,107
11256,2021-05-21,23,F,65-,False,1,3570
11257,2021-05-21,23,F,65-,False,2,294
11258,2021-05-21,23,M,-64,False,1,65
11259,2021-05-21,23,M,-64,False,2,16
11260,2021-05-21,23,M,65-,False,1,2485
11261,2021-05-21,23,M,65-,False,2,207
11262,2021-05-21,23,U,UNK,False,1,15
11263,2021-05-21,23,U,UNK,False,2,3
11706,2021-05-22,23,F,-64,False,1,76
11707,2021-05-22,23,F,-64,False,2,41
11708,2021-05-22,23,F,65-,False,1,4644
11709,2021-05-22,23,F,65-,False,2,479
11710,2021-05-22,23,M,-64,False,1,59
11711,2021-05-22,23,M,-64,False,2,5
11712,2021-05-22,23,M,65-,False,1,3399
11713,2021-05-22,23,M,65-,False,2,373
11714,2021-05-22,23,U,UNK,False,1,12
11715,2021-05-22,23,U,UNK,False,2,1
12130,2021-05-23,23,F,-64,False,1,148
12131,2021-05-23,23,F,-64,False,2,4
12132,2021-05-23,23,F,65-,False,1,13682
12133,2021-05-23,23,F,65-,False,2,359
12134,2021-05-23,23,M,-64,False,1,153
12135,2021-05-23,23,M,-64,False,2,3
12136,2021-05-23,23,M,65-,False,1,10385
12137,2021-05-23,23,M,65-,False,2,204
12138,2021-05-23,23,U,UNK,False,1,17
12139,2021-05-23,23,U,UNK,False,2,1
12539,2021-05-24,23,F,-64,False,1,178
12540,2021-05-24,23,F,-64,False,2,4
12541,2021-05-24,23,F,65-,False,1,10555
12542,2021-05-24,23,F,65-,False,2,142
12543,2021-05-24,23,M,-64,False,1,159
12544,2021-05-24,23,M,-64,False,2,3
12545,2021-05-24,23,M,65-,False,1,8346
12546,2021-05-24,23,M,65-,False,2,103
12547,2021-05-24,23,U,UNK,False,1,60
12941,2021-05-25,23,F,-64,False,1,329
12942,2021-05-25,23,F,-64,False,2,3
12943,2021-05-25,23,F,65-,False,1,14568
12944,2021-05-25,23,F,65-,False,2,183
12945,2021-05-25,23,M,-64,False,1,208
12946,2021-05-25,23,M,-64,False,2,5
12947,2021-05-25,23,M,65-,False,1,10898
12948,2021-05-25,23,M,65-,False,2,137
12949,2021-05-25,23,U,UNK,False,1,72
12950,2021-05-25,23,U,UNK,False,2,2
13344,2021-05-26,23,F,-64,False,1,288
13345,2021-05-26,23,F,-64,False,2,1
13346,2021-05-26,23,F,65-,False,1,18638
13347,2021-05-26,23,F,65-,False,2,183
13348,2021-05-26,23,M,-64,False,1,217
13349,2021-05-26,23,M,-64,False,2,4
13350,2021-05-26,23,M,65-,False,1,13684
13351,2021-05-26,23,M,65-,False,2,117
13352,2021-05-26,23,U,UNK,False,1,73
13768,2021-05-27,23,F,-64,False,1,297
13769,2021-05-27,23,F,-64,False,2,22
13770,2021-05-27,23,F,65-,False,1,15201
13771,2021-05-27,23,F,65-,False,2,1360
13772,2021-05-27,23,M,-64,False,1,221
13773,2021-05-27,23,M,-64,False,2,9
13774,2021-05-27,23,M,65-,False,1,11153
13775,2021-05-27,23,M,65-,False,2,887
13776,2021-05-27,23,U,UNK,False,1,96
13777,2021-05-27,23,U,UNK,False,2,3
14219,2021-05-28,23,F,-64,False,1,340
14220,2021-05-28,23,F,-64,False,2,29
14221,2021-05-28,23,F,65-,False,1,16314
14222,2021-05-28,23,F,65-,False,2,581
14223,2021-05-28,23,M,-64,False,1,295
14224,2021-05-28,23,M,-64,False,2,8
14225,2021-05-28,23,M,65-,False,1,12296
14226,2021-05-28,23,M,65-,False,2,323
14227,2021-05-28,23,U,UNK,False,1,82
14228,2021-05-28,23,U,UNK,False,2,1
14668,2021-05-29,23,F,-64,False,1,242
14669,2021-05-29,23,F,-64,False,2,14
14670,2021-05-29,23,F,65-,False,1,12606
14671,2021-05-29,23,F,65-,False,2,1594
14672,2021-05-29,23,M,-64,False,1,306
14673,2021-05-29,23,M,-64,False,2,11
14674,2021-05-29,23,M,65-,False,1,9741
14675,2021-05-29,23,M,65-,False,2,1073
14676,2021-05-29,23,U,UNK,False,1,35
14677,2021-05-29,23,U,UNK,False,2,4
15100,2021-05-30,23,F,-64,False,1,473
15101,2021-05-30,23,F,-64,False,2,10
15102,2021-05-30,23,F,65-,False,1,18122
15103,2021-05-30,23,F,65-,False,2,1079
15104,2021-05-30,23,M,-64,False,1,481
15105,2021-05-30,23,M,-64,False,2,9
15106,2021-05-30,23,M,65-,False,1,14908
15107,2021-05-30,23,M,65-,False,2,752
15108,2021-05-30,23,U,UNK,False,1,25
15549,2021-05-31,23,F,-64,False,1,333
15550,2021-05-31,23,F,-64,False,2,65
15551,2021-05-31,23,F,65-,False,1,18161
15552,2021-05-31,23,F,65-,False,2,1258
15553,2021-05-31,23,M,-64,False,1,328
15554,2021-05-31,23,M,-64,False,2,23
15555,2021-05-31,23,M,65-,False,1,13840
15556,2021-05-31,23,M,65-,False,2,836
15557,2021-05-31,23,U,UNK,False,1,56
15558,2021-05-31,23,U,UNK,False,2,6
16012,2021-06-01,23,F,-64,False,1,309
16013,2021-06-01,23,F,-64,False,2,18
16014,2021-06-01,23,F,65-,False,1,20811
16015,2021-06-01,23,F,65-,False,2,1457
16016,2021-06-01,23,M,-64,False,1,303
16017,2021-06-01,23,M,-64,False,2,23
16018,2021-06-01,23,M,65-,False,1,15921
16019,2021-06-01,23,M,65-,False,2,968
16020,2021-06-01,23,U,UNK,False,1,79
16021,2021-06-01,23,U,UNK,False,2,6
16476,2021-06-02,23,F,-64,False,1,352
16477,2021-06-02,23,F,-64,False,2,31
16478,2021-06-02,23,F,65-,False,1,19830
16479,2021-06-02,23,F,65-,False,2,3897
16480,2021-06-02,23,M,-64,False,1,302
16481,2021-06-02,23,M,-64,False,2,21
16482,2021-06-02,23,M,65-,False,1,14321
16483,2021-06-02,23,M,65-,False,2,2948
16484,2021-06-02,23,U,UNK,False,1,79
16485,2021-06-02,23,U,UNK,False,2,16
16940,2021-06-03,23,F,-64,False,1,374
16941,2021-06-03,23,F,-64,False,2,70
16942,2021-06-03,23,F,65-,False,1,21283
16943,2021-06-03,23,F,65-,False,2,2825
16944,2021-06-03,23,M,-64,False,1,368
16945,2021-06-03,23,M,-64,False,2,31
16946,2021-06-03,23,M,65-,False,1,16016
16947,2021-06-03,23,M,65-,False,2,2013
16948,2021-06-03,23,U,UNK,False,1,54
16949,2021-06-03,23,U,UNK,False,2,4
17406,2021-06-04,23,F,-64,False,1,447
17407,2021-06-04,23,F,-64,False,2,31
17408,2021-06-04,23,F,65-,False,1,20952
17409,2021-06-04,23,F,65-,False,2,2137
17410,2021-06-04,23,M,-64,False,1,405
17411,2021-06-04,23,M,-64,False,2,27
17412,2021-06-04,23,M,65-,False,1,15918
17413,2021-06-04,23,M,65-,False,2,1410
17414,2021-06-04,23,U,UNK,False,1,96
17415,2021-06-04,23,U,UNK,False,2,8
17869,2021-06-05,23,F,-64,False,1,632
17870,2021-06-05,23,F,-64,False,2,33
17871,2021-06-05,23,F,65-,False,1,21980
17872,2021-06-05,23,F,65-,False,2,2408
17873,2021-06-05,23,M,-64,False,1,628
17874,2021-06-05,23,M,-64,False,2,39
17875,2021-06-05,23,M,65-,False,1,18207
17876,2021-06-05,23,M,65-,False,2,1903
17877,2021-06-05,23,U,UNK,False,1,82
17878,2021-06-05,23,U,UNK,False,2,2
18328,2021-06-06,23,F,-64,False,1,298
18329,2021-06-06,23,F,-64,False,2,89
18330,2021-06-06,23,F,65-,False,1,12315
18331,2021-06-06,23,F,65-,False,2,12507
18332,2021-06-06,23,M,-64,False,1,317
18333,2021-06-06,23,M,-64,False,2,97
18334,2021-06-06,23,M,65-,False,1,11176
18335,2021-06-06,23,M,65-,False,2,10045
18336,2021-06-06,23,U,UNK,False,1,38
18337,2021-06-06,23,U,UNK,False,2,16
18784,2021-06-07,23,F,-64,False,1,544
18785,2021-06-07,23,F,-64,False,2,42
18786,2021-06-07,23,F,65-,False,1,24404
18787,2021-06-07,23,F,65-,False,2,2737
18788,2021-06-07,23,M,-64,False,1,466
18789,2021-06-07,23,M,-64,False,2,29
18790,2021-06-07,23,M,65-,False,1,18922
18791,2021-06-07,23,M,65-,False,2,1914
18792,2021-06-07,23,U,UNK,False,1,90
18793,2021-06-07,23,U,UNK,False,2,5
19251,2021-06-08,23,F,-64,False,1,573
19252,2021-06-08,23,F,-64,False,2,30
19253,2021-06-08,23,F,65-,False,1,25689
19254,2021-06-08,23,F,65-,False,2,2874
19255,2021-06-08,23,M,-64,False,1,422
19256,2021-06-08,23,M,-64,False,2,22
19257,2021-06-08,23,M,65-,False,1,19825
19258,2021-06-08,23,M,65-,False,2,1997
19259,2021-06-08,23,U,UNK,False,1,111
19260,2021-06-08,23,U,UNK,False,2,6
19724,2021-06-09,23,F,-64,False,1,521
19725,2021-06-09,23,F,-64,False,2,51
19726,2021-06-09,23,F,65-,False,1,22587
19727,2021-06-09,23,F,65-,False,2,5096
19728,2021-06-09,23,M,-64,False,1,430
19729,2021-06-09,23,M,-64,False,2,34
19730,2021-06-09,23,M,65-,False,1,17276
19731,2021-06-09,23,M,65-,False,2,3772
19732,2021-06-09,23,U,UNK,False,1,92
19733,2021-06-09,23,U,UNK,False,2,7
20186,2021-06-10,23,F,-64,False,1,718
20187,2021-06-10,23,F,-64,False,2,36
20188,2021-06-10,23,F,65-,False,1,24616
20189,2021-06-10,23,F,65-,False,2,3358
20190,2021-06-10,23,M,-64,False,1,464
20191,2021-06-10,23,M,-64,False,2,39
20192,2021-06-10,23,M,65-,False,1,19118
20193,2021-06-10,23,M,65-,False,2,2365
20194,2021-06-10,23,U,UNK,False,1,51
20195,2021-06-10,23,U,UNK,False,2,4
20652,2021-06-11,23,F,-64,False,1,693
20653,2021-06-11,23,F,-64,False,2,53
20654,2021-06-11,23,F,65-,False,1,24344
20655,2021-06-11,23,F,65-,False,2,3289
20656,2021-06-11,23,M,-64,False,1,521
20657,2021-06-11,23,M,-64,False,2,49
20658,2021-06-11,23,M,65-,False,1,18947
20659,2021-06-11,23,M,65-,False,2,2354
20660,2021-06-11,23,U,UNK,False,1,90
20661,2021-06-11,23,U,UNK,False,2,9
21117,2021-06-12,23,F,-64,False,1,825
21118,2021-06-12,23,F,-64,False,2,50
21119,2021-06-12,23,F,65-,False,1,25081
21120,2021-06-12,23,F,65-,False,2,3263
21121,2021-06-12,23,M,-64,False,1,834
21122,2021-06-12,23,M,-64,False,2,40
21123,2021-06-12,23,M,65-,False,1,21406
21124,2021-06-12,23,M,65-,False,2,2361
21125,2021-06-12,23,U,UNK,False,1,85
21126,2021-06-12,23,U,UNK,False,2,1
21575,2021-06-13,23,F,-64,False,1,827
21576,2021-06-13,23,F,-64,False,2,122
21577,2021-06-13,23,F,65-,False,1,14525
21578,2021-06-13,23,F,65-,False,2,12806
21579,2021-06-13,23,M,-64,False,1,670
21580,2021-06-13,23,M,-64,False,2,128
21581,2021-06-13,23,M,65-,False,1,13235
21582,2021-06-13,23,M,65-,False,2,9678
21583,2021-06-13,23,U,UNK,False,1,33
21584,2021-06-13,23,U,UNK,False,2,3
22039,2021-06-14,23,F,-64,False,1,614
22040,2021-06-14,23,F,-64,False,2,111
22041,2021-06-14,23,F,65-,False,1,18785
22042,2021-06-14,23,F,65-,False,2,7967
22043,2021-06-14,23,M,-64,False,1,522
22044,2021-06-14,23,M,-64,False,2,91
22045,2021-06-14,23,M,65-,False,1,14779
22046,2021-06-14,23,M,65-,False,2,6093
22047,2021-06-14,23,U,UNK,False,1,53
22048,2021-06-14,23,U,UNK,False,2,20
22508,2021-06-15,23,F,-64,False,1,736
22509,2021-06-15,23,F,-64,False,2,188
22510,2021-06-15,23,F,65-,False,1,17233
22511,2021-06-15,23,F,65-,False,2,10984
22512,2021-06-15,23,M,-64,False,1,551
22513,2021-06-15,23,M,-64,False,2,100
22514,2021-06-15,23,M,65-,False,1,13516
22515,2021-06-15,23,M,65-,False,2,8195
22516,2021-06-15,23,U,UNK,False,1,56
22517,2021-06-15,23,U,UNK,False,2,28
22979,2021-06-16,23,F,-64,False,1,926
22980,2021-06-16,23,F,-64,False,2,174
22981,2021-06-16,23,F,65-,False,1,13113
22982,2021-06-16,23,F,65-,False,2,13933
22983,2021-06-16,23,M,-64,False,1,968
22984,2021-06-16,23,M,-64,False,2,147
22985,2021-06-16,23,M,65-,False,1,10078
22986,2021-06-16,23,M,65-,False,2,10230
22987,2021-06-16,23,U,UNK,False,1,38
22988,2021-06-16,23,U,UNK,False,2,35
23448,2021-06-17,23,F,-64,False,1,515
23449,2021-06-17,23,F,-64,False,2,157
23450,2021-06-17,23,F,65-,False,1,14131
23451,2021-06-17,23,F,65-,False,2,9549
23452,2021-06-17,23,M,-64,False,1,416
23453,2021-06-17,23,M,-64,False,2,121
23454,2021-06-17,23,M,65-,False,1,11254
23455,2021-06-17,23,M,65-,False,2,6901
23456,2021-06-17,23,U,UNK,False,1,51
23457,2021-06-17,23,U,UNK,False,2,21
