,date,prefecture,gender,age,medical_worker,status,count
3083,2021-04-28,23,M,-64,False,1,64
3084,2021-04-28,23,M,65-,False,1,298
3085,2021-04-28,23,U,UNK,False,1,5
3299,2021-04-29,23,F,-64,False,1,4
3300,2021-04-29,23,F,65-,False,1,207
3301,2021-04-29,23,M,-64,False,1,3
3302,2021-04-29,23,M,65-,False,1,134
3303,2021-04-29,23,U,UNK,False,1,2
3503,2021-04-30,23,F,-64,False,1,264
3504,2021-04-30,23,F,65-,False,1,415
3505,2021-04-30,23,M,-64,False,1,45
3506,2021-04-30,23,M,65-,False,1,292
3507,2021-04-30,23,U,UNK,False,1,2
3721,2021-05-01,23,F,-64,False,1,27
3722,2021-05-01,23,F,65-,False,1,455
3723,2021-05-01,23,M,-64,False,1,4
3724,2021-05-01,23,M,65-,False,1,349
3725,2021-05-01,23,U,UNK,False,1,3
3918,2021-05-02,23,F,-64,False,1,4
3919,2021-05-02,23,F,65-,False,1,342
3920,2021-05-02,23,M,-64,False,1,3
3921,2021-05-02,23,M,65-,False,1,190
3922,2021-05-02,23,U,UNK,False,1,2
4077,2021-05-03,23,F,-64,False,1,3
4078,2021-05-03,23,F,65-,False,1,87
4079,2021-05-03,23,M,-64,False,1,3
4080,2021-05-03,23,M,65-,False,1,67
4242,2021-05-04,23,F,-64,False,1,1
4243,2021-05-04,23,F,65-,False,1,108
4244,2021-05-04,23,M,-64,False,1,4
4245,2021-05-04,23,M,65-,False,1,81
4246,2021-05-04,23,U,UNK,False,1,1
4405,2021-05-05,23,F,65-,False,1,249
4406,2021-05-05,23,F,65-,False,2,100
4407,2021-05-05,23,M,-64,False,1,3
4408,2021-05-05,23,M,65-,False,1,205
4409,2021-05-05,23,M,65-,False,2,93
4669,2021-05-06,23,F,-64,False,1,14
4670,2021-05-06,23,F,65-,False,1,1277
4671,2021-05-06,23,F,65-,False,2,1
4672,2021-05-06,23,M,-64,False,1,8
4673,2021-05-06,23,M,65-,False,1,822
4674,2021-05-06,23,U,UNK,False,1,13
5043,2021-05-07,23,F,-64,False,1,26
5044,2021-05-07,23,F,65-,False,1,644
5045,2021-05-07,23,F,65-,False,2,1
5046,2021-05-07,23,M,-64,False,1,8
5047,2021-05-07,23,M,65-,False,1,320
5048,2021-05-07,23,M,65-,False,2,1
5049,2021-05-07,23,U,UNK,False,1,3
5385,2021-05-08,23,F,-64,False,1,10
5386,2021-05-08,23,F,65-,False,1,1664
5387,2021-05-08,23,F,65-,False,2,87
5388,2021-05-08,23,M,-64,False,1,8
5389,2021-05-08,23,M,65-,False,1,1108
5390,2021-05-08,23,M,65-,False,2,137
5391,2021-05-08,23,U,UNK,False,1,2
5392,2021-05-08,23,U,UNK,False,2,3
5702,2021-05-09,23,F,-64,False,1,10
5703,2021-05-09,23,F,65-,False,1,1105
5704,2021-05-09,23,F,65-,False,2,455
5705,2021-05-09,23,M,-64,False,1,9
5706,2021-05-09,23,M,65-,False,1,784
5707,2021-05-09,23,M,65-,False,2,311
5708,2021-05-09,23,U,UNK,False,1,9
6060,2021-05-10,23,F,-64,False,1,59
6061,2021-05-10,23,F,65-,False,1,1418
6062,2021-05-10,23,F,65-,False,2,111
6063,2021-05-10,23,M,-64,False,1,24
6064,2021-05-10,23,M,65-,False,1,927
6065,2021-05-10,23,M,65-,False,2,29
6066,2021-05-10,23,U,UNK,False,1,16
6067,2021-05-10,23,U,UNK,False,2,1
6488,2021-05-11,23,F,-64,False,1,35
6489,2021-05-11,23,F,-64,False,2,14
6490,2021-05-11,23,F,65-,False,1,1875
6491,2021-05-11,23,F,65-,False,2,98
6492,2021-05-11,23,M,-64,False,1,27
6493,2021-05-11,23,M,-64,False,2,2
6494,2021-05-11,23,M,65-,False,1,1100
6495,2021-05-11,23,M,65-,False,2,25
6496,2021-05-11,23,U,UNK,False,1,15
6497,2021-05-11,23,U,UNK,False,2,2
6943,2021-05-12,23,F,-64,False,1,25
6944,2021-05-12,23,F,-64,False,2,15
6945,2021-05-12,23,F,65-,False,1,4519
6946,2021-05-12,23,F,65-,False,2,182
6947,2021-05-12,23,M,-64,False,1,20
6948,2021-05-12,23,M,-64,False,2,6
6949,2021-05-12,23,M,65-,False,1,3511
6950,2021-05-12,23,M,65-,False,2,98
6951,2021-05-12,23,U,UNK,False,1,24
6952,2021-05-12,23,U,UNK,False,2,1
7393,2021-05-13,23,F,-64,False,1,65
7394,2021-05-13,23,F,-64,False,2,32
7395,2021-05-13,23,F,65-,False,1,3228
7396,2021-05-13,23,F,65-,False,2,130
7397,2021-05-13,23,M,-64,False,1,36
7398,2021-05-13,23,M,-64,False,2,8
7399,2021-05-13,23,M,65-,False,1,2306
7400,2021-05-13,23,M,65-,False,2,44
7401,2021-05-13,23,U,UNK,False,1,19
7402,2021-05-13,23,U,UNK,False,2,2
7837,2021-05-14,23,F,-64,False,1,38
7838,2021-05-14,23,F,-64,False,2,27
7839,2021-05-14,23,F,65-,False,1,2254
7840,2021-05-14,23,F,65-,False,2,168
7841,2021-05-14,23,M,-64,False,1,32
7842,2021-05-14,23,M,-64,False,2,2
7843,2021-05-14,23,M,65-,False,1,1409
7844,2021-05-14,23,M,65-,False,2,38
7845,2021-05-14,23,U,UNK,False,1,11
7846,2021-05-14,23,U,UNK,False,2,4
8273,2021-05-15,23,F,-64,False,1,28
8274,2021-05-15,23,F,-64,False,2,15
8275,2021-05-15,23,F,65-,False,1,3069
8276,2021-05-15,23,F,65-,False,2,202
8277,2021-05-15,23,M,-64,False,1,36
8278,2021-05-15,23,M,-64,False,2,3
8279,2021-05-15,23,M,65-,False,1,2443
8280,2021-05-15,23,M,65-,False,2,133
8281,2021-05-15,23,U,UNK,False,1,6
8282,2021-05-15,23,U,UNK,False,2,2
8678,2021-05-16,23,F,-64,False,1,84
8679,2021-05-16,23,F,-64,False,2,1
8680,2021-05-16,23,F,65-,False,1,13521
8681,2021-05-16,23,F,65-,False,2,363
8682,2021-05-16,23,M,-64,False,1,102
8683,2021-05-16,23,M,-64,False,2,5
8684,2021-05-16,23,M,65-,False,1,10800
8685,2021-05-16,23,M,65-,False,2,243
8686,2021-05-16,23,U,UNK,False,1,28
9074,2021-05-17,23,F,-64,False,1,48
9075,2021-05-17,23,F,-64,False,2,12
9076,2021-05-17,23,F,65-,False,1,2853
9077,2021-05-17,23,F,65-,False,2,166
9078,2021-05-17,23,M,-64,False,1,34
9079,2021-05-17,23,M,-64,False,2,5
9080,2021-05-17,23,M,65-,False,1,2043
9081,2021-05-17,23,M,65-,False,2,88
9082,2021-05-17,23,U,UNK,False,1,11
9527,2021-05-18,23,F,-64,False,1,61
9528,2021-05-18,23,F,-64,False,2,13
9529,2021-05-18,23,F,65-,False,1,3042
9530,2021-05-18,23,F,65-,False,2,234
9531,2021-05-18,23,M,-64,False,1,45
9532,2021-05-18,23,M,-64,False,2,3
9533,2021-05-18,23,M,65-,False,1,2071
9534,2021-05-18,23,M,65-,False,2,164
9535,2021-05-18,23,U,UNK,False,1,10
9990,2021-05-19,23,F,-64,False,1,76
9991,2021-05-19,23,F,-64,False,2,33
9992,2021-05-19,23,F,65-,False,1,5471
9993,2021-05-19,23,F,65-,False,2,487
9994,2021-05-19,23,M,-64,False,1,39
9995,2021-05-19,23,M,-64,False,2,10
9996,2021-05-19,23,M,65-,False,1,3974
9997,2021-05-19,23,M,65-,False,2,306
9998,2021-05-19,23,U,UNK,False,1,27
9999,2021-05-19,23,U,UNK,False,2,1
10437,2021-05-20,23,F,-64,False,1,56
10438,2021-05-20,23,F,-64,False,2,1
10439,2021-05-20,23,F,65-,False,1,4222
10440,2021-05-20,23,F,65-,False,2,239
10441,2021-05-20,23,M,-64,False,1,49
10442,2021-05-20,23,M,-64,False,2,3
10443,2021-05-20,23,M,65-,False,1,2822
10444,2021-05-20,23,M,65-,False,2,154
10445,2021-05-20,23,U,UNK,False,1,21
10880,2021-05-21,23,F,-64,False,1,63
10881,2021-05-21,23,F,-64,False,2,23
10882,2021-05-21,23,F,65-,False,1,3551
10883,2021-05-21,23,F,65-,False,2,278
10884,2021-05-21,23,M,-64,False,1,50
10885,2021-05-21,23,M,-64,False,2,9
10886,2021-05-21,23,M,65-,False,1,2471
10887,2021-05-21,23,M,65-,False,2,200
10888,2021-05-21,23,U,UNK,False,1,13
10889,2021-05-21,23,U,UNK,False,2,3
11321,2021-05-22,23,F,-64,False,1,68
11322,2021-05-22,23,F,-64,False,2,10
11323,2021-05-22,23,F,65-,False,1,4626
11324,2021-05-22,23,F,65-,False,2,474
11325,2021-05-22,23,M,-64,False,1,58
11326,2021-05-22,23,M,-64,False,2,2
11327,2021-05-22,23,M,65-,False,1,3388
11328,2021-05-22,23,M,65-,False,2,370
11329,2021-05-22,23,U,UNK,False,1,11
11330,2021-05-22,23,U,UNK,False,2,1
11738,2021-05-23,23,F,-64,False,1,149
11739,2021-05-23,23,F,-64,False,2,4
11740,2021-05-23,23,F,65-,False,1,13674
11741,2021-05-23,23,F,65-,False,2,359
11742,2021-05-23,23,M,-64,False,1,156
11743,2021-05-23,23,M,-64,False,2,3
11744,2021-05-23,23,M,65-,False,1,10377
11745,2021-05-23,23,M,65-,False,2,204
11746,2021-05-23,23,U,UNK,False,1,16
11747,2021-05-23,23,U,UNK,False,2,1
12136,2021-05-24,23,F,-64,False,1,159
12137,2021-05-24,23,F,-64,False,2,3
12138,2021-05-24,23,F,65-,False,1,10493
12139,2021-05-24,23,F,65-,False,2,102
12140,2021-05-24,23,M,-64,False,1,151
12141,2021-05-24,23,M,-64,False,2,3
12142,2021-05-24,23,M,65-,False,1,8312
12143,2021-05-24,23,M,65-,False,2,74
12144,2021-05-24,23,U,UNK,False,1,56
12529,2021-05-25,23,F,-64,False,1,272
12530,2021-05-25,23,F,-64,False,2,3
12531,2021-05-25,23,F,65-,False,1,14519
12532,2021-05-25,23,F,65-,False,2,188
12533,2021-05-25,23,M,-64,False,1,186
12534,2021-05-25,23,M,-64,False,2,4
12535,2021-05-25,23,M,65-,False,1,10868
12536,2021-05-25,23,M,65-,False,2,138
12537,2021-05-25,23,U,UNK,False,1,71
12538,2021-05-25,23,U,UNK,False,2,2
12921,2021-05-26,23,F,-64,False,1,249
12922,2021-05-26,23,F,-64,False,2,1
12923,2021-05-26,23,F,65-,False,1,18572
12924,2021-05-26,23,F,65-,False,2,154
12925,2021-05-26,23,M,-64,False,1,205
12926,2021-05-26,23,M,-64,False,2,4
12927,2021-05-26,23,M,65-,False,1,13620
12928,2021-05-26,23,M,65-,False,2,115
12929,2021-05-26,23,U,UNK,False,1,70
13340,2021-05-27,23,F,-64,False,1,240
13341,2021-05-27,23,F,-64,False,2,17
13342,2021-05-27,23,F,65-,False,1,15058
13343,2021-05-27,23,F,65-,False,2,1276
13344,2021-05-27,23,M,-64,False,1,213
13345,2021-05-27,23,M,-64,False,2,8
13346,2021-05-27,23,M,65-,False,1,11043
13347,2021-05-27,23,M,65-,False,2,823
13348,2021-05-27,23,U,UNK,False,1,91
13349,2021-05-27,23,U,UNK,False,2,3
13785,2021-05-28,23,F,-64,False,1,300
13786,2021-05-28,23,F,-64,False,2,26
13787,2021-05-28,23,F,65-,False,1,16218
13788,2021-05-28,23,F,65-,False,2,533
13789,2021-05-28,23,M,-64,False,1,283
13790,2021-05-28,23,M,-64,False,2,7
13791,2021-05-28,23,M,65-,False,1,12217
13792,2021-05-28,23,M,65-,False,2,280
13793,2021-05-28,23,U,UNK,False,1,78
13794,2021-05-28,23,U,UNK,False,2,1
14228,2021-05-29,23,F,-64,False,1,223
14229,2021-05-29,23,F,-64,False,2,8
14230,2021-05-29,23,F,65-,False,1,12129
14231,2021-05-29,23,F,65-,False,2,1587
14232,2021-05-29,23,M,-64,False,1,266
14233,2021-05-29,23,M,-64,False,2,8
14234,2021-05-29,23,M,65-,False,1,9334
14235,2021-05-29,23,M,65-,False,2,1070
14236,2021-05-29,23,U,UNK,False,1,46
14237,2021-05-29,23,U,UNK,False,2,4
14656,2021-05-30,23,F,-64,False,1,454
14657,2021-05-30,23,F,-64,False,2,10
14658,2021-05-30,23,F,65-,False,1,17483
14659,2021-05-30,23,F,65-,False,2,754
14660,2021-05-30,23,M,-64,False,1,465
14661,2021-05-30,23,M,-64,False,2,9
14662,2021-05-30,23,M,65-,False,1,14323
14663,2021-05-30,23,M,65-,False,2,541
14664,2021-05-30,23,U,UNK,False,1,24
15104,2021-05-31,23,F,-64,False,1,312
15105,2021-05-31,23,F,-64,False,2,58
15106,2021-05-31,23,F,65-,False,1,18047
15107,2021-05-31,23,F,65-,False,2,1216
15108,2021-05-31,23,M,-64,False,1,310
15109,2021-05-31,23,M,-64,False,2,23
15110,2021-05-31,23,M,65-,False,1,13743
15111,2021-05-31,23,M,65-,False,2,801
15112,2021-05-31,23,U,UNK,False,1,53
15113,2021-05-31,23,U,UNK,False,2,5
15564,2021-06-01,23,F,-64,False,1,303
15565,2021-06-01,23,F,-64,False,2,18
15566,2021-06-01,23,F,65-,False,1,20403
15567,2021-06-01,23,F,65-,False,2,1360
15568,2021-06-01,23,M,-64,False,1,297
15569,2021-06-01,23,M,-64,False,2,23
15570,2021-06-01,23,M,65-,False,1,15629
15571,2021-06-01,23,M,65-,False,2,937
15572,2021-06-01,23,U,UNK,False,1,68
15573,2021-06-01,23,U,UNK,False,2,6
16026,2021-06-02,23,F,-64,False,1,347
16027,2021-06-02,23,F,-64,False,2,15
16028,2021-06-02,23,F,65-,False,1,19212
16029,2021-06-02,23,F,65-,False,2,3842
16030,2021-06-02,23,M,-64,False,1,297
16031,2021-06-02,23,M,-64,False,2,17
16032,2021-06-02,23,M,65-,False,1,13898
16033,2021-06-02,23,M,65-,False,2,2934
16034,2021-06-02,23,U,UNK,False,1,68
16035,2021-06-02,23,U,UNK,False,2,6
16488,2021-06-03,23,F,-64,False,1,344
16489,2021-06-03,23,F,-64,False,2,60
16490,2021-06-03,23,F,65-,False,1,20159
16491,2021-06-03,23,F,65-,False,2,2381
16492,2021-06-03,23,M,-64,False,1,336
16493,2021-06-03,23,M,-64,False,2,29
16494,2021-06-03,23,M,65-,False,1,15300
16495,2021-06-03,23,M,65-,False,2,1593
16496,2021-06-03,23,U,UNK,False,1,59
16497,2021-06-03,23,U,UNK,False,2,3
16952,2021-06-04,23,F,-64,False,1,419
16953,2021-06-04,23,F,-64,False,2,28
16954,2021-06-04,23,F,65-,False,1,19190
16955,2021-06-04,23,F,65-,False,2,2115
16956,2021-06-04,23,M,-64,False,1,380
16957,2021-06-04,23,M,-64,False,2,27
16958,2021-06-04,23,M,65-,False,1,14639
16959,2021-06-04,23,M,65-,False,2,1403
16960,2021-06-04,23,U,UNK,False,1,58
16961,2021-06-04,23,U,UNK,False,2,8
17408,2021-06-05,23,F,-64,False,1,596
17409,2021-06-05,23,F,-64,False,2,30
17410,2021-06-05,23,F,65-,False,1,20338
17411,2021-06-05,23,F,65-,False,2,2331
17412,2021-06-05,23,M,-64,False,1,600
17413,2021-06-05,23,M,-64,False,2,38
17414,2021-06-05,23,M,65-,False,1,16827
17415,2021-06-05,23,M,65-,False,2,1839
17416,2021-06-05,23,U,UNK,False,1,61
17417,2021-06-05,23,U,UNK,False,2,2
17864,2021-06-06,23,F,-64,False,1,287
17865,2021-06-06,23,F,-64,False,2,90
17866,2021-06-06,23,F,65-,False,1,11875
17867,2021-06-06,23,F,65-,False,2,12419
17868,2021-06-06,23,M,-64,False,1,307
17869,2021-06-06,23,M,-64,False,2,97
17870,2021-06-06,23,M,65-,False,1,10834
17871,2021-06-06,23,M,65-,False,2,9988
17872,2021-06-06,23,U,UNK,False,1,27
17873,2021-06-06,23,U,UNK,False,2,16
18316,2021-06-07,23,F,-64,False,1,512
18317,2021-06-07,23,F,-64,False,2,30
18318,2021-06-07,23,F,65-,False,1,22388
18319,2021-06-07,23,F,65-,False,2,2582
18320,2021-06-07,23,M,-64,False,1,441
18321,2021-06-07,23,M,-64,False,2,22
18322,2021-06-07,23,M,65-,False,1,17425
18323,2021-06-07,23,M,65-,False,2,1822
18324,2021-06-07,23,U,UNK,False,1,48
18325,2021-06-07,23,U,UNK,False,2,5
18785,2021-06-08,23,F,-64,False,1,522
18786,2021-06-08,23,F,-64,False,2,29
18787,2021-06-08,23,F,65-,False,1,23023
18788,2021-06-08,23,F,65-,False,2,2610
18789,2021-06-08,23,M,-64,False,1,388
18790,2021-06-08,23,M,-64,False,2,20
18791,2021-06-08,23,M,65-,False,1,17849
18792,2021-06-08,23,M,65-,False,2,1816
18793,2021-06-08,23,U,UNK,False,1,60
18794,2021-06-08,23,U,UNK,False,2,5
19251,2021-06-09,23,F,-64,False,1,469
19252,2021-06-09,23,F,-64,False,2,41
19253,2021-06-09,23,F,65-,False,1,20169
19254,2021-06-09,23,F,65-,False,2,4875
19255,2021-06-09,23,M,-64,False,1,396
19256,2021-06-09,23,M,-64,False,2,29
19257,2021-06-09,23,M,65-,False,1,15463
19258,2021-06-09,23,M,65-,False,2,3580
19259,2021-06-09,23,U,UNK,False,1,40
19260,2021-06-09,23,U,UNK,False,2,7
19714,2021-06-10,23,F,-64,False,1,668
19715,2021-06-10,23,F,-64,False,2,32
19716,2021-06-10,23,F,65-,False,1,21914
19717,2021-06-10,23,F,65-,False,2,2795
19718,2021-06-10,23,M,-64,False,1,429
19719,2021-06-10,23,M,-64,False,2,35
19720,2021-06-10,23,M,65-,False,1,17030
19721,2021-06-10,23,M,65-,False,2,1956
19722,2021-06-10,23,U,UNK,False,1,29
19723,2021-06-10,23,U,UNK,False,2,3
20177,2021-06-11,23,F,-64,False,1,572
20178,2021-06-11,23,F,-64,False,2,46
20179,2021-06-11,23,F,65-,False,1,20419
20180,2021-06-11,23,F,65-,False,2,2779
20181,2021-06-11,23,M,-64,False,1,445
20182,2021-06-11,23,M,-64,False,2,42
20183,2021-06-11,23,M,65-,False,1,15767
20184,2021-06-11,23,M,65-,False,2,1992
20185,2021-06-11,23,U,UNK,False,1,59
20186,2021-06-11,23,U,UNK,False,2,6
20633,2021-06-12,23,F,-64,False,1,669
20634,2021-06-12,23,F,-64,False,2,37
20635,2021-06-12,23,F,65-,False,1,19416
20636,2021-06-12,23,F,65-,False,2,2359
20637,2021-06-12,23,M,-64,False,1,687
20638,2021-06-12,23,M,-64,False,2,32
20639,2021-06-12,23,M,65-,False,1,16384
20640,2021-06-12,23,M,65-,False,2,1758
20641,2021-06-12,23,U,UNK,False,1,58
20642,2021-06-12,23,U,UNK,False,2,1
21073,2021-06-13,23,F,-64,False,1,362
21074,2021-06-13,23,F,-64,False,2,88
21075,2021-06-13,23,F,65-,False,1,9725
21076,2021-06-13,23,F,65-,False,2,11420
21077,2021-06-13,23,M,-64,False,1,402
21078,2021-06-13,23,M,-64,False,2,100
21079,2021-06-13,23,M,65-,False,1,8611
21080,2021-06-13,23,M,65-,False,2,8538
21081,2021-06-13,23,U,UNK,False,1,16
21082,2021-06-13,23,U,UNK,False,2,1
