,date,prefecture,gender,age,medical_worker,status,count
9239,2021-05-17,23,F,65-,False,2,171
9240,2021-05-17,23,M,-64,False,1,47
9241,2021-05-17,23,M,-64,False,2,19
9242,2021-05-17,23,M,65-,False,1,2051
9243,2021-05-17,23,M,65-,False,2,92
9244,2021-05-17,23,U,UNK,False,1,11
9245,2021-05-17,23,U,UNK,False,2,1
9691,2021-05-18,23,F,-64,False,1,114
9692,2021-05-18,23,F,-64,False,2,65
9693,2021-05-18,23,F,65-,False,1,3052
9694,2021-05-18,23,F,65-,False,2,252
9695,2021-05-18,23,M,-64,False,1,71
9696,2021-05-18,23,M,-64,False,2,8
9697,2021-05-18,23,M,65-,False,1,2076
9698,2021-05-18,23,M,65-,False,2,167
9699,2021-05-18,23,U,UNK,False,1,10
9700,2021-05-18,23,U,UNK,False,2,2
10156,2021-05-19,23,F,-64,False,1,172
10157,2021-05-19,23,F,-64,False,2,74
10158,2021-05-19,23,F,65-,False,1,5468
10159,2021-05-19,23,F,65-,False,2,493
10160,2021-05-19,23,M,-64,False,1,73
10161,2021-05-19,23,M,-64,False,2,16
10162,2021-05-19,23,M,65-,False,1,3975
10163,2021-05-19,23,M,65-,False,2,319
10164,2021-05-19,23,U,UNK,False,1,26
10165,2021-05-19,23,U,UNK,False,2,3
10608,2021-05-20,23,F,-64,False,1,148
10609,2021-05-20,23,F,-64,False,2,8
10610,2021-05-20,23,F,65-,False,1,4226
10611,2021-05-20,23,F,65-,False,2,240
10612,2021-05-20,23,M,-64,False,1,90
10613,2021-05-20,23,M,-64,False,2,6
10614,2021-05-20,23,M,65-,False,1,2826
10615,2021-05-20,23,M,65-,False,2,154
10616,2021-05-20,23,U,UNK,False,1,22
10617,2021-05-20,23,U,UNK,False,2,1
11054,2021-05-21,23,F,-64,False,1,130
11055,2021-05-21,23,F,-64,False,2,73
11056,2021-05-21,23,F,65-,False,1,3555
11057,2021-05-21,23,F,65-,False,2,294
11058,2021-05-21,23,M,-64,False,1,65
11059,2021-05-21,23,M,-64,False,2,12
11060,2021-05-21,23,M,65-,False,1,2472
11061,2021-05-21,23,M,65-,False,2,207
11062,2021-05-21,23,U,UNK,False,1,14
11063,2021-05-21,23,U,UNK,False,2,3
11501,2021-05-22,23,F,-64,False,1,74
11502,2021-05-22,23,F,-64,False,2,38
11503,2021-05-22,23,F,65-,False,1,4629
11504,2021-05-22,23,F,65-,False,2,478
11505,2021-05-22,23,M,-64,False,1,59
11506,2021-05-22,23,M,-64,False,2,5
11507,2021-05-22,23,M,65-,False,1,3390
11508,2021-05-22,23,M,65-,False,2,370
11509,2021-05-22,23,U,UNK,False,1,12
11510,2021-05-22,23,U,UNK,False,2,1
11917,2021-05-23,23,F,-64,False,1,149
11918,2021-05-23,23,F,-64,False,2,4
11919,2021-05-23,23,F,65-,False,1,13674
11920,2021-05-23,23,F,65-,False,2,359
11921,2021-05-23,23,M,-64,False,1,155
11922,2021-05-23,23,M,-64,False,2,3
11923,2021-05-23,23,M,65-,False,1,10379
11924,2021-05-23,23,M,65-,False,2,204
11925,2021-05-23,23,U,UNK,False,1,16
11926,2021-05-23,23,U,UNK,False,2,1
12324,2021-05-24,23,F,-64,False,1,167
12325,2021-05-24,23,F,-64,False,2,4
12326,2021-05-24,23,F,65-,False,1,10519
12327,2021-05-24,23,F,65-,False,2,143
12328,2021-05-24,23,M,-64,False,1,151
12329,2021-05-24,23,M,-64,False,2,3
12330,2021-05-24,23,M,65-,False,1,8312
12331,2021-05-24,23,M,65-,False,2,104
12332,2021-05-24,23,U,UNK,False,1,59
12719,2021-05-25,23,F,-64,False,1,298
12720,2021-05-25,23,F,-64,False,2,3
12721,2021-05-25,23,F,65-,False,1,14541
12722,2021-05-25,23,F,65-,False,2,186
12723,2021-05-25,23,M,-64,False,1,198
12724,2021-05-25,23,M,-64,False,2,4
12725,2021-05-25,23,M,65-,False,1,10872
12726,2021-05-25,23,M,65-,False,2,137
12727,2021-05-25,23,U,UNK,False,1,69
12728,2021-05-25,23,U,UNK,False,2,2
13117,2021-05-26,23,F,-64,False,1,258
13118,2021-05-26,23,F,-64,False,2,1
13119,2021-05-26,23,F,65-,False,1,18594
13120,2021-05-26,23,F,65-,False,2,194
13121,2021-05-26,23,M,-64,False,1,207
13122,2021-05-26,23,M,-64,False,2,4
13123,2021-05-26,23,M,65-,False,1,13658
13124,2021-05-26,23,M,65-,False,2,122
13125,2021-05-26,23,U,UNK,False,1,72
13537,2021-05-27,23,F,-64,False,1,253
13538,2021-05-27,23,F,-64,False,2,22
13539,2021-05-27,23,F,65-,False,1,15160
13540,2021-05-27,23,F,65-,False,2,1361
13541,2021-05-27,23,M,-64,False,1,219
13542,2021-05-27,23,M,-64,False,2,9
13543,2021-05-27,23,M,65-,False,1,11120
13544,2021-05-27,23,M,65-,False,2,887
13545,2021-05-27,23,U,UNK,False,1,93
13546,2021-05-27,23,U,UNK,False,2,3
13985,2021-05-28,23,F,-64,False,1,314
13986,2021-05-28,23,F,-64,False,2,29
13987,2021-05-28,23,F,65-,False,1,16253
13988,2021-05-28,23,F,65-,False,2,581
13989,2021-05-28,23,M,-64,False,1,289
13990,2021-05-28,23,M,-64,False,2,8
13991,2021-05-28,23,M,65-,False,1,12251
13992,2021-05-28,23,M,65-,False,2,323
13993,2021-05-28,23,U,UNK,False,1,80
13994,2021-05-28,23,U,UNK,False,2,1
14431,2021-05-29,23,F,-64,False,1,242
14432,2021-05-29,23,F,-64,False,2,13
14433,2021-05-29,23,F,65-,False,1,12566
14434,2021-05-29,23,F,65-,False,2,1594
14435,2021-05-29,23,M,-64,False,1,306
14436,2021-05-29,23,M,-64,False,2,10
14437,2021-05-29,23,M,65-,False,1,9709
14438,2021-05-29,23,M,65-,False,2,1073
14439,2021-05-29,23,U,UNK,False,1,35
14440,2021-05-29,23,U,UNK,False,2,4
14860,2021-05-30,23,F,-64,False,1,454
14861,2021-05-30,23,F,-64,False,2,10
14862,2021-05-30,23,F,65-,False,1,17608
14863,2021-05-30,23,F,65-,False,2,833
14864,2021-05-30,23,M,-64,False,1,467
14865,2021-05-30,23,M,-64,False,2,9
14866,2021-05-30,23,M,65-,False,1,14430
14867,2021-05-30,23,M,65-,False,2,584
14868,2021-05-30,23,U,UNK,False,1,24
15307,2021-05-31,23,F,-64,False,1,322
15308,2021-05-31,23,F,-64,False,2,65
15309,2021-05-31,23,F,65-,False,1,18094
15310,2021-05-31,23,F,65-,False,2,1258
15311,2021-05-31,23,M,-64,False,1,316
15312,2021-05-31,23,M,-64,False,2,23
15313,2021-05-31,23,M,65-,False,1,13777
15314,2021-05-31,23,M,65-,False,2,836
15315,2021-05-31,23,U,UNK,False,1,55
15316,2021-05-31,23,U,UNK,False,2,6
15768,2021-06-01,23,F,-64,False,1,309
15769,2021-06-01,23,F,-64,False,2,18
15770,2021-06-01,23,F,65-,False,1,20653
15771,2021-06-01,23,F,65-,False,2,1454
15772,2021-06-01,23,M,-64,False,1,300
15773,2021-06-01,23,M,-64,False,2,23
15774,2021-06-01,23,M,65-,False,1,15798
15775,2021-06-01,23,M,65-,False,2,965
15776,2021-06-01,23,U,UNK,False,1,74
15777,2021-06-01,23,U,UNK,False,2,6
16229,2021-06-02,23,F,-64,False,1,350
16230,2021-06-02,23,F,-64,False,2,15
16231,2021-06-02,23,F,65-,False,1,19681
16232,2021-06-02,23,F,65-,False,2,3895
16233,2021-06-02,23,M,-64,False,1,297
16234,2021-06-02,23,M,-64,False,2,17
16235,2021-06-02,23,M,65-,False,1,14194
16236,2021-06-02,23,M,65-,False,2,2948
16237,2021-06-02,23,U,UNK,False,1,74
16238,2021-06-02,23,U,UNK,False,2,16
16693,2021-06-03,23,F,-64,False,1,365
16694,2021-06-03,23,F,-64,False,2,60
16695,2021-06-03,23,F,65-,False,1,21126
16696,2021-06-03,23,F,65-,False,2,2399
16697,2021-06-03,23,M,-64,False,1,363
16698,2021-06-03,23,M,-64,False,2,29
16699,2021-06-03,23,M,65-,False,1,15900
16700,2021-06-03,23,M,65-,False,2,1600
16701,2021-06-03,23,U,UNK,False,1,52
16702,2021-06-03,23,U,UNK,False,2,4
17159,2021-06-04,23,F,-64,False,1,442
17160,2021-06-04,23,F,-64,False,2,29
17161,2021-06-04,23,F,65-,False,1,20762
17162,2021-06-04,23,F,65-,False,2,2136
17163,2021-06-04,23,M,-64,False,1,399
17164,2021-06-04,23,M,-64,False,2,27
17165,2021-06-04,23,M,65-,False,1,15785
17166,2021-06-04,23,M,65-,False,2,1409
17167,2021-06-04,23,U,UNK,False,1,96
17168,2021-06-04,23,U,UNK,False,2,8
17620,2021-06-05,23,F,-64,False,1,622
17621,2021-06-05,23,F,-64,False,2,29
17622,2021-06-05,23,F,65-,False,1,21732
17623,2021-06-05,23,F,65-,False,2,2332
17624,2021-06-05,23,M,-64,False,1,624
17625,2021-06-05,23,M,-64,False,2,38
17626,2021-06-05,23,M,65-,False,1,17958
17627,2021-06-05,23,M,65-,False,2,1842
17628,2021-06-05,23,U,UNK,False,1,78
17629,2021-06-05,23,U,UNK,False,2,2
18077,2021-06-06,23,F,-64,False,1,287
18078,2021-06-06,23,F,-64,False,2,88
18079,2021-06-06,23,F,65-,False,1,12151
18080,2021-06-06,23,F,65-,False,2,12425
18081,2021-06-06,23,M,-64,False,1,310
18082,2021-06-06,23,M,-64,False,2,97
18083,2021-06-06,23,M,65-,False,1,11026
18084,2021-06-06,23,M,65-,False,2,9991
18085,2021-06-06,23,U,UNK,False,1,31
18086,2021-06-06,23,U,UNK,False,2,16
18531,2021-06-07,23,F,-64,False,1,541
18532,2021-06-07,23,F,-64,False,2,30
18533,2021-06-07,23,F,65-,False,1,24177
18534,2021-06-07,23,F,65-,False,2,2597
18535,2021-06-07,23,M,-64,False,1,466
18536,2021-06-07,23,M,-64,False,2,22
18537,2021-06-07,23,M,65-,False,1,18768
18538,2021-06-07,23,M,65-,False,2,1825
18539,2021-06-07,23,U,UNK,False,1,73
18540,2021-06-07,23,U,UNK,False,2,5
18999,2021-06-08,23,F,-64,False,1,562
19000,2021-06-08,23,F,-64,False,2,29
19001,2021-06-08,23,F,65-,False,1,25268
19002,2021-06-08,23,F,65-,False,2,2752
19003,2021-06-08,23,M,-64,False,1,423
19004,2021-06-08,23,M,-64,False,2,20
19005,2021-06-08,23,M,65-,False,1,19560
19006,2021-06-08,23,M,65-,False,2,1913
19007,2021-06-08,23,U,UNK,False,1,86
19008,2021-06-08,23,U,UNK,False,2,5
19470,2021-06-09,23,F,-64,False,1,514
19471,2021-06-09,23,F,-64,False,2,49
19472,2021-06-09,23,F,65-,False,1,22307
19473,2021-06-09,23,F,65-,False,2,4975
19474,2021-06-09,23,M,-64,False,1,427
19475,2021-06-09,23,M,-64,False,2,32
19476,2021-06-09,23,M,65-,False,1,17050
19477,2021-06-09,23,M,65-,False,2,3671
19478,2021-06-09,23,U,UNK,False,1,68
19479,2021-06-09,23,U,UNK,False,2,7
19930,2021-06-10,23,F,-64,False,1,706
19931,2021-06-10,23,F,-64,False,2,34
19932,2021-06-10,23,F,65-,False,1,24100
19933,2021-06-10,23,F,65-,False,2,3294
19934,2021-06-10,23,M,-64,False,1,464
19935,2021-06-10,23,M,-64,False,2,38
19936,2021-06-10,23,M,65-,False,1,18835
19937,2021-06-10,23,M,65-,False,2,2323
19938,2021-06-10,23,U,UNK,False,1,43
19939,2021-06-10,23,U,UNK,False,2,3
20396,2021-06-11,23,F,-64,False,1,664
20397,2021-06-11,23,F,-64,False,2,47
20398,2021-06-11,23,F,65-,False,1,23446
20399,2021-06-11,23,F,65-,False,2,3076
20400,2021-06-11,23,M,-64,False,1,497
20401,2021-06-11,23,M,-64,False,2,46
20402,2021-06-11,23,M,65-,False,1,18209
20403,2021-06-11,23,M,65-,False,2,2175
20404,2021-06-11,23,U,UNK,False,1,82
20405,2021-06-11,23,U,UNK,False,2,7
20859,2021-06-12,23,F,-64,False,1,820
20860,2021-06-12,23,F,-64,False,2,42
20861,2021-06-12,23,F,65-,False,1,24430
20862,2021-06-12,23,F,65-,False,2,2915
20863,2021-06-12,23,M,-64,False,1,826
20864,2021-06-12,23,M,-64,False,2,41
20865,2021-06-12,23,M,65-,False,1,20900
20866,2021-06-12,23,M,65-,False,2,2075
20867,2021-06-12,23,U,UNK,False,1,79
20868,2021-06-12,23,U,UNK,False,2,1
21315,2021-06-13,23,F,-64,False,1,798
21316,2021-06-13,23,F,-64,False,2,95
21317,2021-06-13,23,F,65-,False,1,13357
21318,2021-06-13,23,F,65-,False,2,11945
21319,2021-06-13,23,M,-64,False,1,633
21320,2021-06-13,23,M,-64,False,2,102
21321,2021-06-13,23,M,65-,False,1,12029
21322,2021-06-13,23,M,65-,False,2,8945
21323,2021-06-13,23,U,UNK,False,1,31
21324,2021-06-13,23,U,UNK,False,2,2
21780,2021-06-14,23,F,-64,False,1,575
21781,2021-06-14,23,F,-64,False,2,105
21782,2021-06-14,23,F,65-,False,1,17516
21783,2021-06-14,23,F,65-,False,2,7442
21784,2021-06-14,23,M,-64,False,1,493
21785,2021-06-14,23,M,-64,False,2,84
21786,2021-06-14,23,M,65-,False,1,13641
21787,2021-06-14,23,M,65-,False,2,5695
21788,2021-06-14,23,U,UNK,False,1,48
21789,2021-06-14,23,U,UNK,False,2,16
22248,2021-06-15,23,F,-64,False,1,442
22249,2021-06-15,23,F,-64,False,2,158
22250,2021-06-15,23,F,65-,False,1,14488
22251,2021-06-15,23,F,65-,False,2,9138
22252,2021-06-15,23,M,-64,False,1,385
22253,2021-06-15,23,M,-64,False,2,92
22254,2021-06-15,23,M,65-,False,1,11393
22255,2021-06-15,23,M,65-,False,2,6888
22256,2021-06-15,23,U,UNK,False,1,53
22257,2021-06-15,23,U,UNK,False,2,17
