,date,prefecture,gender,age,medical_worker,status,count
2417,2021-04-26,23,F,-64,False,1,129
2418,2021-04-26,23,F,65-,False,1,273
2419,2021-04-26,23,M,-64,False,1,45
2420,2021-04-26,23,M,65-,False,1,190
2636,2021-04-27,23,F,-64,False,1,177
2637,2021-04-27,23,F,65-,False,1,275
2638,2021-04-27,23,M,-64,False,1,40
2639,2021-04-27,23,M,65-,False,1,213
2640,2021-04-27,23,U,UNK,False,1,2
2862,2021-04-28,23,F,-64,False,1,265
2863,2021-04-28,23,F,65-,False,1,450
2864,2021-04-28,23,M,-64,False,1,39
2865,2021-04-28,23,M,65-,False,1,271
2866,2021-04-28,23,U,UNK,False,1,3
3067,2021-04-29,23,F,-64,False,1,2
3068,2021-04-29,23,F,65-,False,1,209
3069,2021-04-29,23,M,-64,False,1,3
3070,2021-04-29,23,M,65-,False,1,134
3071,2021-04-29,23,U,UNK,False,1,1
3265,2021-04-30,23,F,-64,False,1,161
3266,2021-04-30,23,F,65-,False,1,335
3267,2021-04-30,23,M,-64,False,1,31
3268,2021-04-30,23,M,65-,False,1,271
3269,2021-04-30,23,U,UNK,False,1,1
3476,2021-05-01,23,F,65-,False,1,429
3477,2021-05-01,23,M,65-,False,1,340
3478,2021-05-01,23,U,UNK,False,1,1
3664,2021-05-02,23,F,-64,False,1,5
3665,2021-05-02,23,F,65-,False,1,340
3666,2021-05-02,23,M,-64,False,1,3
3667,2021-05-02,23,M,65-,False,1,190
3668,2021-05-02,23,U,UNK,False,1,2
3813,2021-05-03,23,F,-64,False,1,3
3814,2021-05-03,23,F,65-,False,1,87
3815,2021-05-03,23,M,-64,False,1,3
3816,2021-05-03,23,M,65-,False,1,67
3973,2021-05-04,23,F,-64,False,1,1
3974,2021-05-04,23,F,65-,False,1,108
3975,2021-05-04,23,M,-64,False,1,4
3976,2021-05-04,23,M,65-,False,1,81
3977,2021-05-04,23,U,UNK,False,1,1
4127,2021-05-05,23,F,65-,False,1,249
4128,2021-05-05,23,F,65-,False,2,100
4129,2021-05-05,23,M,-64,False,1,3
4130,2021-05-05,23,M,65-,False,1,205
4131,2021-05-05,23,M,65-,False,2,93
4370,2021-05-06,23,F,-64,False,1,13
4371,2021-05-06,23,F,65-,False,1,1252
4372,2021-05-06,23,F,65-,False,2,1
4373,2021-05-06,23,M,-64,False,1,8
4374,2021-05-06,23,M,65-,False,1,817
4375,2021-05-06,23,U,UNK,False,1,11
4723,2021-05-07,23,F,-64,False,1,4
4724,2021-05-07,23,F,65-,False,1,527
4725,2021-05-07,23,F,65-,False,2,1
4726,2021-05-07,23,M,-64,False,1,2
4727,2021-05-07,23,M,65-,False,1,289
4728,2021-05-07,23,M,65-,False,2,1
4729,2021-05-07,23,U,UNK,False,1,2
5043,2021-05-08,23,F,-64,False,1,10
5044,2021-05-08,23,F,65-,False,1,1662
5045,2021-05-08,23,F,65-,False,2,87
5046,2021-05-08,23,M,-64,False,1,8
5047,2021-05-08,23,M,65-,False,1,1107
5048,2021-05-08,23,M,65-,False,2,138
5049,2021-05-08,23,U,UNK,False,1,2
5050,2021-05-08,23,U,UNK,False,2,2
5341,2021-05-09,23,F,-64,False,1,10
5342,2021-05-09,23,F,65-,False,1,1101
5343,2021-05-09,23,F,65-,False,2,455
5344,2021-05-09,23,M,-64,False,1,9
5345,2021-05-09,23,M,65-,False,1,785
5346,2021-05-09,23,M,65-,False,2,311
5347,2021-05-09,23,U,UNK,False,1,8
5675,2021-05-10,23,F,-64,False,1,24
5676,2021-05-10,23,F,65-,False,1,1380
5677,2021-05-10,23,F,65-,False,2,109
5678,2021-05-10,23,M,-64,False,1,21
5679,2021-05-10,23,M,65-,False,1,918
5680,2021-05-10,23,M,65-,False,2,29
5681,2021-05-10,23,U,UNK,False,1,11
5682,2021-05-10,23,U,UNK,False,2,1
6085,2021-05-11,23,F,-64,False,1,16
6086,2021-05-11,23,F,65-,False,1,1778
6087,2021-05-11,23,F,65-,False,2,95
6088,2021-05-11,23,M,-64,False,1,21
6089,2021-05-11,23,M,65-,False,1,1076
6090,2021-05-11,23,M,65-,False,2,25
6091,2021-05-11,23,U,UNK,False,1,15
6092,2021-05-11,23,U,UNK,False,2,2
6523,2021-05-12,23,F,-64,False,1,15
6524,2021-05-12,23,F,65-,False,1,4483
6525,2021-05-12,23,F,65-,False,2,176
6526,2021-05-12,23,M,-64,False,1,17
6527,2021-05-12,23,M,65-,False,1,3496
6528,2021-05-12,23,M,65-,False,2,94
6529,2021-05-12,23,U,UNK,False,1,15
6952,2021-05-13,23,F,-64,False,1,63
6953,2021-05-13,23,F,65-,False,1,3188
6954,2021-05-13,23,F,65-,False,2,123
6955,2021-05-13,23,M,-64,False,1,35
6956,2021-05-13,23,M,65-,False,1,2291
6957,2021-05-13,23,M,65-,False,2,39
6958,2021-05-13,23,U,UNK,False,1,15
6959,2021-05-13,23,U,UNK,False,2,1
7376,2021-05-14,23,F,-64,False,1,31
7377,2021-05-14,23,F,65-,False,1,2092
7378,2021-05-14,23,F,65-,False,2,160
7379,2021-05-14,23,M,-64,False,1,26
7380,2021-05-14,23,M,65-,False,1,1347
7381,2021-05-14,23,M,65-,False,2,36
7382,2021-05-14,23,U,UNK,False,1,10
7383,2021-05-14,23,U,UNK,False,2,3
7776,2021-05-15,23,F,-64,False,1,24
7777,2021-05-15,23,F,65-,False,1,2792
7778,2021-05-15,23,F,65-,False,2,176
7779,2021-05-15,23,M,-64,False,1,37
7780,2021-05-15,23,M,-64,False,2,2
7781,2021-05-15,23,M,65-,False,1,2235
7782,2021-05-15,23,M,65-,False,2,129
7783,2021-05-15,23,U,UNK,False,1,5
7784,2021-05-15,23,U,UNK,False,2,2
8163,2021-05-16,23,F,-64,False,1,88
8164,2021-05-16,23,F,-64,False,2,1
8165,2021-05-16,23,F,65-,False,1,13523
8166,2021-05-16,23,F,65-,False,2,364
8167,2021-05-16,23,M,-64,False,1,106
8168,2021-05-16,23,M,-64,False,2,5
8169,2021-05-16,23,M,65-,False,1,10794
8170,2021-05-16,23,M,65-,False,2,244
8171,2021-05-16,23,U,UNK,False,1,24
8543,2021-05-17,23,F,-64,False,1,39
8544,2021-05-17,23,F,65-,False,1,2680
8545,2021-05-17,23,F,65-,False,2,138
8546,2021-05-17,23,M,-64,False,1,24
8547,2021-05-17,23,M,-64,False,2,2
8548,2021-05-17,23,M,65-,False,1,1908
8549,2021-05-17,23,M,65-,False,2,84
8550,2021-05-17,23,U,UNK,False,1,10
8977,2021-05-18,23,F,-64,False,1,33
8978,2021-05-18,23,F,-64,False,2,1
8979,2021-05-18,23,F,65-,False,1,2826
8980,2021-05-18,23,F,65-,False,2,210
8981,2021-05-18,23,M,-64,False,1,36
8982,2021-05-18,23,M,-64,False,2,1
8983,2021-05-18,23,M,65-,False,1,1974
8984,2021-05-18,23,M,65-,False,2,155
8985,2021-05-18,23,U,UNK,False,1,8
9431,2021-05-19,23,F,-64,False,1,54
9432,2021-05-19,23,F,-64,False,2,3
9433,2021-05-19,23,F,65-,False,1,5254
9434,2021-05-19,23,F,65-,False,2,438
9435,2021-05-19,23,M,-64,False,1,33
9436,2021-05-19,23,M,-64,False,2,1
9437,2021-05-19,23,M,65-,False,1,3826
9438,2021-05-19,23,M,65-,False,2,292
9439,2021-05-19,23,U,UNK,False,1,20
9440,2021-05-19,23,U,UNK,False,2,1
9863,2021-05-20,23,F,-64,False,1,47
9864,2021-05-20,23,F,-64,False,2,1
9865,2021-05-20,23,F,65-,False,1,3946
9866,2021-05-20,23,F,65-,False,2,237
9867,2021-05-20,23,M,-64,False,1,48
9868,2021-05-20,23,M,-64,False,2,3
9869,2021-05-20,23,M,65-,False,1,2716
9870,2021-05-20,23,M,65-,False,2,154
9871,2021-05-20,23,U,UNK,False,1,16
10290,2021-05-21,23,F,-64,False,1,55
10291,2021-05-21,23,F,-64,False,2,4
10292,2021-05-21,23,F,65-,False,1,3247
10293,2021-05-21,23,F,65-,False,2,223
10294,2021-05-21,23,M,-64,False,1,46
10295,2021-05-21,23,M,-64,False,2,8
10296,2021-05-21,23,M,65-,False,1,2283
10297,2021-05-21,23,M,65-,False,2,183
10298,2021-05-21,23,U,UNK,False,1,9
10299,2021-05-21,23,U,UNK,False,2,2
10721,2021-05-22,23,F,-64,False,1,60
10722,2021-05-22,23,F,65-,False,1,4163
10723,2021-05-22,23,F,65-,False,2,465
10724,2021-05-22,23,M,-64,False,1,51
10725,2021-05-22,23,M,65-,False,1,3109
10726,2021-05-22,23,M,65-,False,2,365
10727,2021-05-22,23,U,UNK,False,1,7
11120,2021-05-23,23,F,-64,False,1,113
11121,2021-05-23,23,F,-64,False,2,5
11122,2021-05-23,23,F,65-,False,1,12895
11123,2021-05-23,23,F,65-,False,2,358
11124,2021-05-23,23,M,-64,False,1,129
11125,2021-05-23,23,M,-64,False,2,3
11126,2021-05-23,23,M,65-,False,1,9713
11127,2021-05-23,23,M,65-,False,2,205
11128,2021-05-23,23,U,UNK,False,1,14
11129,2021-05-23,23,U,UNK,False,2,1
11509,2021-05-24,23,F,-64,False,1,139
11510,2021-05-24,23,F,-64,False,2,3
11511,2021-05-24,23,F,65-,False,1,9116
11512,2021-05-24,23,F,65-,False,2,99
11513,2021-05-24,23,M,-64,False,1,127
11514,2021-05-24,23,M,-64,False,2,3
11515,2021-05-24,23,M,65-,False,1,7227
11516,2021-05-24,23,M,65-,False,2,72
11517,2021-05-24,23,U,UNK,False,1,39
11893,2021-05-25,23,F,-64,False,1,244
11894,2021-05-25,23,F,-64,False,2,3
11895,2021-05-25,23,F,65-,False,1,12844
11896,2021-05-25,23,F,65-,False,2,182
11897,2021-05-25,23,M,-64,False,1,166
11898,2021-05-25,23,M,-64,False,2,4
11899,2021-05-25,23,M,65-,False,1,9617
11900,2021-05-25,23,M,65-,False,2,138
11901,2021-05-25,23,U,UNK,False,1,58
11902,2021-05-25,23,U,UNK,False,2,2
12273,2021-05-26,23,F,-64,False,1,224
12274,2021-05-26,23,F,-64,False,2,1
12275,2021-05-26,23,F,65-,False,1,17138
12276,2021-05-26,23,F,65-,False,2,152
12277,2021-05-26,23,M,-64,False,1,186
12278,2021-05-26,23,M,-64,False,2,4
12279,2021-05-26,23,M,65-,False,1,12502
12280,2021-05-26,23,M,65-,False,2,115
12281,2021-05-26,23,U,UNK,False,1,61
12687,2021-05-27,23,F,-64,False,1,210
12688,2021-05-27,23,F,-64,False,2,16
12689,2021-05-27,23,F,65-,False,1,13520
12690,2021-05-27,23,F,65-,False,2,1157
12691,2021-05-27,23,M,-64,False,1,183
12692,2021-05-27,23,M,-64,False,2,8
12693,2021-05-27,23,M,65-,False,1,9915
12694,2021-05-27,23,M,65-,False,2,738
12695,2021-05-27,23,U,UNK,False,1,79
13124,2021-05-28,23,F,-64,False,1,244
13125,2021-05-28,23,F,-64,False,2,4
13126,2021-05-28,23,F,65-,False,1,14432
13127,2021-05-28,23,F,65-,False,2,422
13128,2021-05-28,23,M,-64,False,1,261
13129,2021-05-28,23,M,-64,False,2,1
13130,2021-05-28,23,M,65-,False,1,10859
13131,2021-05-28,23,M,65-,False,2,247
13132,2021-05-28,23,U,UNK,False,1,66
13133,2021-05-28,23,U,UNK,False,2,1
13562,2021-05-29,23,F,-64,False,1,174
13563,2021-05-29,23,F,-64,False,2,8
13564,2021-05-29,23,F,65-,False,1,10252
13565,2021-05-29,23,F,65-,False,2,1572
13566,2021-05-29,23,M,-64,False,1,210
13567,2021-05-29,23,M,-64,False,2,8
13568,2021-05-29,23,M,65-,False,1,7864
13569,2021-05-29,23,M,65-,False,2,1067
13570,2021-05-29,23,U,UNK,False,1,48
13571,2021-05-29,23,U,UNK,False,2,4
13978,2021-05-30,23,F,-64,False,1,371
13979,2021-05-30,23,F,-64,False,2,10
13980,2021-05-30,23,F,65-,False,1,16259
13981,2021-05-30,23,F,65-,False,2,750
13982,2021-05-30,23,M,-64,False,1,383
13983,2021-05-30,23,M,-64,False,2,9
13984,2021-05-30,23,M,65-,False,1,13120
13985,2021-05-30,23,M,65-,False,2,541
13986,2021-05-30,23,U,UNK,False,1,22
14417,2021-05-31,23,F,-64,False,1,269
14418,2021-05-31,23,F,-64,False,2,21
14419,2021-05-31,23,F,65-,False,1,16252
14420,2021-05-31,23,F,65-,False,2,1166
14421,2021-05-31,23,M,-64,False,1,297
14422,2021-05-31,23,M,-64,False,2,20
14423,2021-05-31,23,M,65-,False,1,12345
14424,2021-05-31,23,M,65-,False,2,782
14425,2021-05-31,23,U,UNK,False,1,40
14426,2021-05-31,23,U,UNK,False,2,3
14876,2021-06-01,23,F,-64,False,1,280
14877,2021-06-01,23,F,-64,False,2,17
14878,2021-06-01,23,F,65-,False,1,17968
14879,2021-06-01,23,F,65-,False,2,1229
14880,2021-06-01,23,M,-64,False,1,274
14881,2021-06-01,23,M,-64,False,2,21
14882,2021-06-01,23,M,65-,False,1,13643
14883,2021-06-01,23,M,65-,False,2,862
14884,2021-06-01,23,U,UNK,False,1,54
14885,2021-06-01,23,U,UNK,False,2,5
15335,2021-06-02,23,F,-64,False,1,309
15336,2021-06-02,23,F,-64,False,2,13
15337,2021-06-02,23,F,65-,False,1,16789
15338,2021-06-02,23,F,65-,False,2,3639
15339,2021-06-02,23,M,-64,False,1,284
15340,2021-06-02,23,M,-64,False,2,16
15341,2021-06-02,23,M,65-,False,1,12112
15342,2021-06-02,23,M,65-,False,2,2835
15343,2021-06-02,23,U,UNK,False,1,66
15344,2021-06-02,23,U,UNK,False,2,6
15794,2021-06-03,23,F,-64,False,1,320
15795,2021-06-03,23,F,-64,False,2,28
15796,2021-06-03,23,F,65-,False,1,17646
15797,2021-06-03,23,F,65-,False,2,1990
15798,2021-06-03,23,M,-64,False,1,301
15799,2021-06-03,23,M,-64,False,2,22
15800,2021-06-03,23,M,65-,False,1,13313
15801,2021-06-03,23,M,65-,False,2,1369
15802,2021-06-03,23,U,UNK,False,1,68
15803,2021-06-03,23,U,UNK,False,2,1
16248,2021-06-04,23,F,-64,False,1,337
16249,2021-06-04,23,F,-64,False,2,26
16250,2021-06-04,23,F,65-,False,1,14478
16251,2021-06-04,23,F,65-,False,2,1426
16252,2021-06-04,23,M,-64,False,1,306
16253,2021-06-04,23,M,-64,False,2,24
16254,2021-06-04,23,M,65-,False,1,11030
16255,2021-06-04,23,M,65-,False,2,974
16256,2021-06-04,23,U,UNK,False,1,77
16257,2021-06-04,23,U,UNK,False,2,3
