,date,prefecture,gender,age,medical_worker,status,count
5187,2021-05-08,23,F,65-,False,1,1662
5188,2021-05-08,23,F,65-,False,2,87
5189,2021-05-08,23,M,-64,False,1,8
5190,2021-05-08,23,M,65-,False,1,1107
5191,2021-05-08,23,M,65-,False,2,138
5192,2021-05-08,23,U,UNK,False,1,2
5193,2021-05-08,23,U,UNK,False,2,2
5494,2021-05-09,23,F,-64,False,1,10
5495,2021-05-09,23,F,65-,False,1,1101
5496,2021-05-09,23,F,65-,False,2,455
5497,2021-05-09,23,M,-64,False,1,9
5498,2021-05-09,23,M,65-,False,1,783
5499,2021-05-09,23,M,65-,False,2,311
5500,2021-05-09,23,U,UNK,False,1,9
5842,2021-05-10,23,F,-64,False,1,34
5843,2021-05-10,23,F,65-,False,1,1392
5844,2021-05-10,23,F,65-,False,2,109
5845,2021-05-10,23,M,-64,False,1,22
5846,2021-05-10,23,M,65-,False,1,922
5847,2021-05-10,23,M,65-,False,2,29
5848,2021-05-10,23,U,UNK,False,1,12
5849,2021-05-10,23,U,UNK,False,2,1
6261,2021-05-11,23,F,-64,False,1,32
6262,2021-05-11,23,F,65-,False,1,1871
6263,2021-05-11,23,F,65-,False,2,95
6264,2021-05-11,23,M,-64,False,1,26
6265,2021-05-11,23,M,65-,False,1,1099
6266,2021-05-11,23,M,65-,False,2,25
6267,2021-05-11,23,U,UNK,False,1,15
6268,2021-05-11,23,U,UNK,False,2,2
6702,2021-05-12,23,F,-64,False,1,20
6703,2021-05-12,23,F,65-,False,1,4507
6704,2021-05-12,23,F,65-,False,2,178
6705,2021-05-12,23,M,-64,False,1,19
6706,2021-05-12,23,M,65-,False,1,3503
6707,2021-05-12,23,M,65-,False,2,94
6708,2021-05-12,23,U,UNK,False,1,24
7138,2021-05-13,23,F,-64,False,1,65
7139,2021-05-13,23,F,65-,False,1,3219
7140,2021-05-13,23,F,65-,False,2,124
7141,2021-05-13,23,M,-64,False,1,35
7142,2021-05-13,23,M,65-,False,1,2303
7143,2021-05-13,23,M,65-,False,2,40
7144,2021-05-13,23,U,UNK,False,1,16
7145,2021-05-13,23,U,UNK,False,2,1
7568,2021-05-14,23,F,-64,False,1,32
7569,2021-05-14,23,F,65-,False,1,2201
7570,2021-05-14,23,F,65-,False,2,164
7571,2021-05-14,23,M,-64,False,1,26
7572,2021-05-14,23,M,65-,False,1,1380
7573,2021-05-14,23,M,65-,False,2,37
7574,2021-05-14,23,U,UNK,False,1,11
7575,2021-05-14,23,U,UNK,False,2,4
7982,2021-05-15,23,F,-64,False,1,28
7983,2021-05-15,23,F,-64,False,2,9
7984,2021-05-15,23,F,65-,False,1,2795
7985,2021-05-15,23,F,65-,False,2,200
7986,2021-05-15,23,M,-64,False,1,36
7987,2021-05-15,23,M,-64,False,2,3
7988,2021-05-15,23,M,65-,False,1,2238
7989,2021-05-15,23,M,65-,False,2,131
7990,2021-05-15,23,U,UNK,False,1,5
7991,2021-05-15,23,U,UNK,False,2,2
8377,2021-05-16,23,F,-64,False,1,87
8378,2021-05-16,23,F,-64,False,2,1
8379,2021-05-16,23,F,65-,False,1,13521
8380,2021-05-16,23,F,65-,False,2,363
8381,2021-05-16,23,M,-64,False,1,105
8382,2021-05-16,23,M,-64,False,2,5
8383,2021-05-16,23,M,65-,False,1,10796
8384,2021-05-16,23,M,65-,False,2,243
8385,2021-05-16,23,U,UNK,False,1,25
8760,2021-05-17,23,F,-64,False,1,43
8761,2021-05-17,23,F,65-,False,1,2723
8762,2021-05-17,23,F,65-,False,2,164
8763,2021-05-17,23,M,-64,False,1,24
8764,2021-05-17,23,M,-64,False,2,2
8765,2021-05-17,23,M,65-,False,1,1929
8766,2021-05-17,23,M,65-,False,2,86
8767,2021-05-17,23,U,UNK,False,1,11
9202,2021-05-18,23,F,-64,False,1,43
9203,2021-05-18,23,F,-64,False,2,1
9204,2021-05-18,23,F,65-,False,1,2904
9205,2021-05-18,23,F,65-,False,2,231
9206,2021-05-18,23,M,-64,False,1,39
9207,2021-05-18,23,M,-64,False,2,2
9208,2021-05-18,23,M,65-,False,1,1994
9209,2021-05-18,23,M,65-,False,2,161
9210,2021-05-18,23,U,UNK,False,1,9
9659,2021-05-19,23,F,-64,False,1,57
9660,2021-05-19,23,F,-64,False,2,4
9661,2021-05-19,23,F,65-,False,1,5300
9662,2021-05-19,23,F,65-,False,2,480
9663,2021-05-19,23,M,-64,False,1,35
9664,2021-05-19,23,M,-64,False,2,4
9665,2021-05-19,23,M,65-,False,1,3859
9666,2021-05-19,23,M,65-,False,2,302
9667,2021-05-19,23,U,UNK,False,1,23
9668,2021-05-19,23,U,UNK,False,2,1
10098,2021-05-20,23,F,-64,False,1,46
10099,2021-05-20,23,F,-64,False,2,1
10100,2021-05-20,23,F,65-,False,1,4060
10101,2021-05-20,23,F,65-,False,2,237
10102,2021-05-20,23,M,-64,False,1,48
10103,2021-05-20,23,M,-64,False,2,3
10104,2021-05-20,23,M,65-,False,1,2741
10105,2021-05-20,23,M,65-,False,2,154
10106,2021-05-20,23,U,UNK,False,1,18
10532,2021-05-21,23,F,-64,False,1,57
10533,2021-05-21,23,F,-64,False,2,8
10534,2021-05-21,23,F,65-,False,1,3331
10535,2021-05-21,23,F,65-,False,2,274
10536,2021-05-21,23,M,-64,False,1,48
10537,2021-05-21,23,M,-64,False,2,8
10538,2021-05-21,23,M,65-,False,1,2325
10539,2021-05-21,23,M,65-,False,2,197
10540,2021-05-21,23,U,UNK,False,1,10
10541,2021-05-21,23,U,UNK,False,2,3
10971,2021-05-22,23,F,-64,False,1,62
10972,2021-05-22,23,F,65-,False,1,4288
10973,2021-05-22,23,F,65-,False,2,465
10974,2021-05-22,23,M,-64,False,1,53
10975,2021-05-22,23,M,65-,False,1,3137
10976,2021-05-22,23,M,65-,False,2,365
10977,2021-05-22,23,U,UNK,False,1,10
11379,2021-05-23,23,F,-64,False,1,121
11380,2021-05-23,23,F,-64,False,2,4
11381,2021-05-23,23,F,65-,False,1,13141
11382,2021-05-23,23,F,65-,False,2,360
11383,2021-05-23,23,M,-64,False,1,136
11384,2021-05-23,23,M,-64,False,2,3
11385,2021-05-23,23,M,65-,False,1,9925
11386,2021-05-23,23,M,65-,False,2,205
11387,2021-05-23,23,U,UNK,False,1,15
11388,2021-05-23,23,U,UNK,False,2,1
11776,2021-05-24,23,F,-64,False,1,151
11777,2021-05-24,23,F,-64,False,2,3
11778,2021-05-24,23,F,65-,False,1,10228
11779,2021-05-24,23,F,65-,False,2,102
11780,2021-05-24,23,M,-64,False,1,147
11781,2021-05-24,23,M,-64,False,2,3
11782,2021-05-24,23,M,65-,False,1,8116
11783,2021-05-24,23,M,65-,False,2,74
11784,2021-05-24,23,U,UNK,False,1,46
12163,2021-05-25,23,F,-64,False,1,274
12164,2021-05-25,23,F,-64,False,2,3
12165,2021-05-25,23,F,65-,False,1,14279
12166,2021-05-25,23,F,65-,False,2,188
12167,2021-05-25,23,M,-64,False,1,184
12168,2021-05-25,23,M,-64,False,2,4
12169,2021-05-25,23,M,65-,False,1,10661
12170,2021-05-25,23,M,65-,False,2,138
12171,2021-05-25,23,U,UNK,False,1,66
12172,2021-05-25,23,U,UNK,False,2,2
12548,2021-05-26,23,F,-64,False,1,244
12549,2021-05-26,23,F,-64,False,2,1
12550,2021-05-26,23,F,65-,False,1,18428
12551,2021-05-26,23,F,65-,False,2,154
12552,2021-05-26,23,M,-64,False,1,196
12553,2021-05-26,23,M,-64,False,2,4
12554,2021-05-26,23,M,65-,False,1,13503
12555,2021-05-26,23,M,65-,False,2,115
12556,2021-05-26,23,U,UNK,False,1,67
12965,2021-05-27,23,F,-64,False,1,231
12966,2021-05-27,23,F,-64,False,2,17
12967,2021-05-27,23,F,65-,False,1,14733
12968,2021-05-27,23,F,65-,False,2,1198
12969,2021-05-27,23,M,-64,False,1,202
12970,2021-05-27,23,M,-64,False,2,8
12971,2021-05-27,23,M,65-,False,1,10744
12972,2021-05-27,23,M,65-,False,2,750
12973,2021-05-27,23,U,UNK,False,1,87
12974,2021-05-27,23,U,UNK,False,2,1
13407,2021-05-28,23,F,-64,False,1,288
13408,2021-05-28,23,F,-64,False,2,5
13409,2021-05-28,23,F,65-,False,1,15988
13410,2021-05-28,23,F,65-,False,2,491
13411,2021-05-28,23,M,-64,False,1,283
13412,2021-05-28,23,M,-64,False,2,2
13413,2021-05-28,23,M,65-,False,1,12081
13414,2021-05-28,23,M,65-,False,2,270
13415,2021-05-28,23,U,UNK,False,1,75
13416,2021-05-28,23,U,UNK,False,2,1
13851,2021-05-29,23,F,-64,False,1,220
13852,2021-05-29,23,F,-64,False,2,8
13853,2021-05-29,23,F,65-,False,1,11693
13854,2021-05-29,23,F,65-,False,2,1581
13855,2021-05-29,23,M,-64,False,1,267
13856,2021-05-29,23,M,-64,False,2,8
13857,2021-05-29,23,M,65-,False,1,9022
13858,2021-05-29,23,M,65-,False,2,1068
13859,2021-05-29,23,U,UNK,False,1,52
13860,2021-05-29,23,U,UNK,False,2,4
14275,2021-05-30,23,F,-64,False,1,456
14276,2021-05-30,23,F,-64,False,2,10
14277,2021-05-30,23,F,65-,False,1,17469
14278,2021-05-30,23,F,65-,False,2,750
14279,2021-05-30,23,M,-64,False,1,467
14280,2021-05-30,23,M,-64,False,2,9
14281,2021-05-30,23,M,65-,False,1,14309
14282,2021-05-30,23,M,65-,False,2,540
14283,2021-05-30,23,U,UNK,False,1,23
14721,2021-05-31,23,F,-64,False,1,303
14722,2021-05-31,23,F,-64,False,2,22
14723,2021-05-31,23,F,65-,False,1,17732
14724,2021-05-31,23,F,65-,False,2,1184
14725,2021-05-31,23,M,-64,False,1,312
14726,2021-05-31,23,M,-64,False,2,21
14727,2021-05-31,23,M,65-,False,1,13500
14728,2021-05-31,23,M,65-,False,2,790
14729,2021-05-31,23,U,UNK,False,1,46
14730,2021-05-31,23,U,UNK,False,2,4
15179,2021-06-01,23,F,-64,False,1,297
15180,2021-06-01,23,F,-64,False,2,18
15181,2021-06-01,23,F,65-,False,1,19917
15182,2021-06-01,23,F,65-,False,2,1317
15183,2021-06-01,23,M,-64,False,1,298
15184,2021-06-01,23,M,-64,False,2,22
15185,2021-06-01,23,M,65-,False,1,15194
15186,2021-06-01,23,M,65-,False,2,917
15187,2021-06-01,23,U,UNK,False,1,65
15188,2021-06-01,23,U,UNK,False,2,6
15638,2021-06-02,23,F,-64,False,1,344
15639,2021-06-02,23,F,-64,False,2,15
15640,2021-06-02,23,F,65-,False,1,18609
15641,2021-06-02,23,F,65-,False,2,3768
15642,2021-06-02,23,M,-64,False,1,292
15643,2021-06-02,23,M,-64,False,2,17
15644,2021-06-02,23,M,65-,False,1,13488
15645,2021-06-02,23,M,65-,False,2,2909
15646,2021-06-02,23,U,UNK,False,1,72
15647,2021-06-02,23,U,UNK,False,2,6
16098,2021-06-03,23,F,-64,False,1,341
16099,2021-06-03,23,F,-64,False,2,31
16100,2021-06-03,23,F,65-,False,1,19472
16101,2021-06-03,23,F,65-,False,2,2325
16102,2021-06-03,23,M,-64,False,1,332
16103,2021-06-03,23,M,-64,False,2,23
16104,2021-06-03,23,M,65-,False,1,14768
16105,2021-06-03,23,M,65-,False,2,1579
16106,2021-06-03,23,U,UNK,False,1,61
16107,2021-06-03,23,U,UNK,False,2,2
16559,2021-06-04,23,F,-64,False,1,402
16560,2021-06-04,23,F,-64,False,2,26
16561,2021-06-04,23,F,65-,False,1,18087
16562,2021-06-04,23,F,65-,False,2,1939
16563,2021-06-04,23,M,-64,False,1,369
16564,2021-06-04,23,M,-64,False,2,26
16565,2021-06-04,23,M,65-,False,1,13936
16566,2021-06-04,23,M,65-,False,2,1305
16567,2021-06-04,23,U,UNK,False,1,55
16568,2021-06-04,23,U,UNK,False,2,7
17010,2021-06-05,23,F,-64,False,1,585
17011,2021-06-05,23,F,-64,False,2,23
17012,2021-06-05,23,F,65-,False,1,19189
17013,2021-06-05,23,F,65-,False,2,1994
17014,2021-06-05,23,M,-64,False,1,593
17015,2021-06-05,23,M,-64,False,2,33
17016,2021-06-05,23,M,65-,False,1,16003
17017,2021-06-05,23,M,65-,False,2,1566
17018,2021-06-05,23,U,UNK,False,1,60
17019,2021-06-05,23,U,UNK,False,2,2
17456,2021-06-06,23,F,-64,False,1,286
17457,2021-06-06,23,F,-64,False,2,78
17458,2021-06-06,23,F,65-,False,1,11358
17459,2021-06-06,23,F,65-,False,2,11898
17460,2021-06-06,23,M,-64,False,1,304
17461,2021-06-06,23,M,-64,False,2,92
17462,2021-06-06,23,M,65-,False,1,10410
17463,2021-06-06,23,M,65-,False,2,9542
17464,2021-06-06,23,U,UNK,False,1,30
17465,2021-06-06,23,U,UNK,False,2,15
17900,2021-06-07,23,F,-64,False,1,476
17901,2021-06-07,23,F,-64,False,2,27
17902,2021-06-07,23,F,65-,False,1,20373
17903,2021-06-07,23,F,65-,False,2,2347
17904,2021-06-07,23,M,-64,False,1,428
17905,2021-06-07,23,M,-64,False,2,21
17906,2021-06-07,23,M,65-,False,1,15858
17907,2021-06-07,23,M,65-,False,2,1659
17908,2021-06-07,23,U,UNK,False,1,57
17909,2021-06-07,23,U,UNK,False,2,2
18364,2021-06-08,23,F,-64,False,1,412
18365,2021-06-08,23,F,-64,False,2,25
18366,2021-06-08,23,F,65-,False,1,18795
18367,2021-06-08,23,F,65-,False,2,2038
18368,2021-06-08,23,M,-64,False,1,313
18369,2021-06-08,23,M,-64,False,2,18
18370,2021-06-08,23,M,65-,False,1,14581
18371,2021-06-08,23,M,65-,False,2,1502
18372,2021-06-08,23,U,UNK,False,1,57
18373,2021-06-08,23,U,UNK,False,2,3
