,date,prefecture,gender,age,medical_worker,status,count
2457,2021-04-25,23,F,65-,False,1,373
2458,2021-04-25,23,M,-64,False,1,13
2459,2021-04-25,23,M,65-,False,1,244
2460,2021-04-25,23,U,UNK,False,1,1
2640,2021-04-26,23,F,-64,False,1,227
2641,2021-04-26,23,F,65-,False,1,316
2642,2021-04-26,23,M,-64,False,1,85
2643,2021-04-26,23,M,65-,False,1,204
2870,2021-04-27,23,F,-64,False,1,281
2871,2021-04-27,23,F,65-,False,1,350
2872,2021-04-27,23,M,-64,False,1,62
2873,2021-04-27,23,M,65-,False,1,233
2874,2021-04-27,23,U,UNK,False,1,8
3103,2021-04-28,23,F,-64,False,1,389
3104,2021-04-28,23,F,65-,False,1,494
3105,2021-04-28,23,M,-64,False,1,67
3106,2021-04-28,23,M,65-,False,1,298
3107,2021-04-28,23,U,UNK,False,1,6
3321,2021-04-29,23,F,-64,False,1,13
3322,2021-04-29,23,F,65-,False,1,207
3323,2021-04-29,23,M,-64,False,1,5
3324,2021-04-29,23,M,65-,False,1,136
3325,2021-04-29,23,U,UNK,False,1,3
3527,2021-04-30,23,F,-64,False,1,293
3528,2021-04-30,23,F,65-,False,1,417
3529,2021-04-30,23,M,-64,False,1,56
3530,2021-04-30,23,M,65-,False,1,292
3531,2021-04-30,23,U,UNK,False,1,4
3747,2021-05-01,23,F,-64,False,1,32
3748,2021-05-01,23,F,65-,False,1,454
3749,2021-05-01,23,M,-64,False,1,4
3750,2021-05-01,23,M,65-,False,1,349
3751,2021-05-01,23,U,UNK,False,1,4
3946,2021-05-02,23,F,-64,False,1,4
3947,2021-05-02,23,F,65-,False,1,342
3948,2021-05-02,23,M,-64,False,1,3
3949,2021-05-02,23,M,65-,False,1,190
3950,2021-05-02,23,U,UNK,False,1,2
4111,2021-05-03,23,F,-64,False,1,3
4112,2021-05-03,23,F,65-,False,1,87
4113,2021-05-03,23,M,-64,False,1,3
4114,2021-05-03,23,M,65-,False,1,67
4276,2021-05-04,23,F,-64,False,1,1
4277,2021-05-04,23,F,65-,False,1,108
4278,2021-05-04,23,M,-64,False,1,4
4279,2021-05-04,23,M,65-,False,1,81
4280,2021-05-04,23,U,UNK,False,1,1
4444,2021-05-05,23,F,65-,False,1,249
4445,2021-05-05,23,F,65-,False,2,100
4446,2021-05-05,23,M,-64,False,1,3
4447,2021-05-05,23,M,65-,False,1,205
4448,2021-05-05,23,M,65-,False,2,93
4708,2021-05-06,23,F,-64,False,1,16
4709,2021-05-06,23,F,65-,False,1,1277
4710,2021-05-06,23,F,65-,False,2,1
4711,2021-05-06,23,M,-64,False,1,8
4712,2021-05-06,23,M,65-,False,1,822
4713,2021-05-06,23,U,UNK,False,1,14
5084,2021-05-07,23,F,-64,False,1,31
5085,2021-05-07,23,F,-64,False,2,50
5086,2021-05-07,23,F,65-,False,1,661
5087,2021-05-07,23,F,65-,False,2,1
5088,2021-05-07,23,M,-64,False,1,8
5089,2021-05-07,23,M,-64,False,2,8
5090,2021-05-07,23,M,65-,False,1,323
5091,2021-05-07,23,M,65-,False,2,1
5092,2021-05-07,23,U,UNK,False,1,3
5431,2021-05-08,23,F,-64,False,1,15
5432,2021-05-08,23,F,65-,False,1,1666
5433,2021-05-08,23,F,65-,False,2,87
5434,2021-05-08,23,M,-64,False,1,9
5435,2021-05-08,23,M,65-,False,1,1108
5436,2021-05-08,23,M,65-,False,2,137
5437,2021-05-08,23,U,UNK,False,1,2
5438,2021-05-08,23,U,UNK,False,2,3
5749,2021-05-09,23,F,-64,False,1,10
5750,2021-05-09,23,F,65-,False,1,1105
5751,2021-05-09,23,F,65-,False,2,455
5752,2021-05-09,23,M,-64,False,1,9
5753,2021-05-09,23,M,65-,False,1,784
5754,2021-05-09,23,M,65-,False,2,311
5755,2021-05-09,23,U,UNK,False,1,9
6111,2021-05-10,23,F,-64,False,1,65
6112,2021-05-10,23,F,-64,False,2,52
6113,2021-05-10,23,F,65-,False,1,1433
6114,2021-05-10,23,F,65-,False,2,115
6115,2021-05-10,23,M,-64,False,1,25
6116,2021-05-10,23,M,-64,False,2,13
6117,2021-05-10,23,M,65-,False,1,930
6118,2021-05-10,23,M,65-,False,2,32
6119,2021-05-10,23,U,UNK,False,1,18
6120,2021-05-10,23,U,UNK,False,2,1
6541,2021-05-11,23,F,-64,False,1,57
6542,2021-05-11,23,F,-64,False,2,144
6543,2021-05-11,23,F,65-,False,1,1882
6544,2021-05-11,23,F,65-,False,2,115
6545,2021-05-11,23,M,-64,False,1,29
6546,2021-05-11,23,M,-64,False,2,20
6547,2021-05-11,23,M,65-,False,1,1101
6548,2021-05-11,23,M,65-,False,2,31
6549,2021-05-11,23,U,UNK,False,1,16
6550,2021-05-11,23,U,UNK,False,2,2
6999,2021-05-12,23,F,-64,False,1,31
7000,2021-05-12,23,F,-64,False,2,112
7001,2021-05-12,23,F,65-,False,1,4520
7002,2021-05-12,23,F,65-,False,2,186
7003,2021-05-12,23,M,-64,False,1,21
7004,2021-05-12,23,M,-64,False,2,23
7005,2021-05-12,23,M,65-,False,1,3511
7006,2021-05-12,23,M,65-,False,2,101
7007,2021-05-12,23,U,UNK,False,1,25
7008,2021-05-12,23,U,UNK,False,2,1
7452,2021-05-13,23,F,-64,False,1,74
7453,2021-05-13,23,F,-64,False,2,137
7454,2021-05-13,23,F,65-,False,1,3228
7455,2021-05-13,23,F,65-,False,2,139
7456,2021-05-13,23,M,-64,False,1,39
7457,2021-05-13,23,M,-64,False,2,33
7458,2021-05-13,23,M,65-,False,1,2306
7459,2021-05-13,23,M,65-,False,2,52
7460,2021-05-13,23,U,UNK,False,1,21
7461,2021-05-13,23,U,UNK,False,2,2
7898,2021-05-14,23,F,-64,False,1,41
7899,2021-05-14,23,F,-64,False,2,86
7900,2021-05-14,23,F,65-,False,1,2292
7901,2021-05-14,23,F,65-,False,2,174
7902,2021-05-14,23,M,-64,False,1,33
7903,2021-05-14,23,M,-64,False,2,23
7904,2021-05-14,23,M,65-,False,1,1415
7905,2021-05-14,23,M,65-,False,2,42
7906,2021-05-14,23,U,UNK,False,1,12
7907,2021-05-14,23,U,UNK,False,2,4
8337,2021-05-15,23,F,-64,False,1,26
8338,2021-05-15,23,F,-64,False,2,21
8339,2021-05-15,23,F,65-,False,1,3070
8340,2021-05-15,23,F,65-,False,2,203
8341,2021-05-15,23,M,-64,False,1,36
8342,2021-05-15,23,M,-64,False,2,8
8343,2021-05-15,23,M,65-,False,1,2442
8344,2021-05-15,23,M,65-,False,2,135
8345,2021-05-15,23,U,UNK,False,1,6
8346,2021-05-15,23,U,UNK,False,2,2
8745,2021-05-16,23,F,-64,False,1,84
8746,2021-05-16,23,F,-64,False,2,1
8747,2021-05-16,23,F,65-,False,1,13521
8748,2021-05-16,23,F,65-,False,2,363
8749,2021-05-16,23,M,-64,False,1,102
8750,2021-05-16,23,M,-64,False,2,5
8751,2021-05-16,23,M,65-,False,1,10800
8752,2021-05-16,23,M,65-,False,2,243
8753,2021-05-16,23,U,UNK,False,1,28
9149,2021-05-17,23,F,-64,False,1,82
9150,2021-05-17,23,F,-64,False,2,33
9151,2021-05-17,23,F,65-,False,1,2864
9152,2021-05-17,23,F,65-,False,2,171
9153,2021-05-17,23,M,-64,False,1,46
9154,2021-05-17,23,M,-64,False,2,12
9155,2021-05-17,23,M,65-,False,1,2051
9156,2021-05-17,23,M,65-,False,2,93
9157,2021-05-17,23,U,UNK,False,1,11
9604,2021-05-18,23,F,-64,False,1,106
9605,2021-05-18,23,F,-64,False,2,42
9606,2021-05-18,23,F,65-,False,1,3042
9607,2021-05-18,23,F,65-,False,2,252
9608,2021-05-18,23,M,-64,False,1,67
9609,2021-05-18,23,M,-64,False,2,5
9610,2021-05-18,23,M,65-,False,1,2071
9611,2021-05-18,23,M,65-,False,2,167
9612,2021-05-18,23,U,UNK,False,1,10
9613,2021-05-18,23,U,UNK,False,2,2
10070,2021-05-19,23,F,-64,False,1,159
10071,2021-05-19,23,F,-64,False,2,63
10072,2021-05-19,23,F,65-,False,1,5466
10073,2021-05-19,23,F,65-,False,2,493
10074,2021-05-19,23,M,-64,False,1,68
10075,2021-05-19,23,M,-64,False,2,15
10076,2021-05-19,23,M,65-,False,1,3974
10077,2021-05-19,23,M,65-,False,2,318
10078,2021-05-19,23,U,UNK,False,1,26
10079,2021-05-19,23,U,UNK,False,2,1
10522,2021-05-20,23,F,-64,False,1,131
10523,2021-05-20,23,F,-64,False,2,8
10524,2021-05-20,23,F,65-,False,1,4225
10525,2021-05-20,23,F,65-,False,2,240
10526,2021-05-20,23,M,-64,False,1,82
10527,2021-05-20,23,M,-64,False,2,6
10528,2021-05-20,23,M,65-,False,1,2825
10529,2021-05-20,23,M,65-,False,2,154
10530,2021-05-20,23,U,UNK,False,1,22
10531,2021-05-20,23,U,UNK,False,2,1
10968,2021-05-21,23,F,-64,False,1,109
10969,2021-05-21,23,F,-64,False,2,60
10970,2021-05-21,23,F,65-,False,1,3554
10971,2021-05-21,23,F,65-,False,2,293
10972,2021-05-21,23,M,-64,False,1,61
10973,2021-05-21,23,M,-64,False,2,11
10974,2021-05-21,23,M,65-,False,1,2471
10975,2021-05-21,23,M,65-,False,2,206
10976,2021-05-21,23,U,UNK,False,1,14
10977,2021-05-21,23,U,UNK,False,2,3
11412,2021-05-22,23,F,-64,False,1,74
11413,2021-05-22,23,F,-64,False,2,30
11414,2021-05-22,23,F,65-,False,1,4627
11415,2021-05-22,23,F,65-,False,2,478
11416,2021-05-22,23,M,-64,False,1,59
11417,2021-05-22,23,M,-64,False,2,4
11418,2021-05-22,23,M,65-,False,1,3389
11419,2021-05-22,23,M,65-,False,2,370
11420,2021-05-22,23,U,UNK,False,1,12
11421,2021-05-22,23,U,UNK,False,2,1
11828,2021-05-23,23,F,-64,False,1,149
11829,2021-05-23,23,F,-64,False,2,4
11830,2021-05-23,23,F,65-,False,1,13674
11831,2021-05-23,23,F,65-,False,2,359
11832,2021-05-23,23,M,-64,False,1,156
11833,2021-05-23,23,M,-64,False,2,3
11834,2021-05-23,23,M,65-,False,1,10378
11835,2021-05-23,23,M,65-,False,2,204
11836,2021-05-23,23,U,UNK,False,1,16
11837,2021-05-23,23,U,UNK,False,2,1
12233,2021-05-24,23,F,-64,False,1,167
12234,2021-05-24,23,F,-64,False,2,4
12235,2021-05-24,23,F,65-,False,1,10520
12236,2021-05-24,23,F,65-,False,2,143
12237,2021-05-24,23,M,-64,False,1,152
12238,2021-05-24,23,M,-64,False,2,3
12239,2021-05-24,23,M,65-,False,1,8311
12240,2021-05-24,23,M,65-,False,2,104
12241,2021-05-24,23,U,UNK,False,1,58
12627,2021-05-25,23,F,-64,False,1,272
12628,2021-05-25,23,F,-64,False,2,3
12629,2021-05-25,23,F,65-,False,1,14538
12630,2021-05-25,23,F,65-,False,2,188
12631,2021-05-25,23,M,-64,False,1,189
12632,2021-05-25,23,M,-64,False,2,4
12633,2021-05-25,23,M,65-,False,1,10871
12634,2021-05-25,23,M,65-,False,2,138
12635,2021-05-25,23,U,UNK,False,1,69
12636,2021-05-25,23,U,UNK,False,2,2
13022,2021-05-26,23,F,-64,False,1,251
13023,2021-05-26,23,F,-64,False,2,1
13024,2021-05-26,23,F,65-,False,1,18584
13025,2021-05-26,23,F,65-,False,2,154
13026,2021-05-26,23,M,-64,False,1,205
13027,2021-05-26,23,M,-64,False,2,4
13028,2021-05-26,23,M,65-,False,1,13640
13029,2021-05-26,23,M,65-,False,2,115
13030,2021-05-26,23,U,UNK,False,1,72
13441,2021-05-27,23,F,-64,False,1,246
13442,2021-05-27,23,F,-64,False,2,20
13443,2021-05-27,23,F,65-,False,1,15140
13444,2021-05-27,23,F,65-,False,2,1359
13445,2021-05-27,23,M,-64,False,1,216
13446,2021-05-27,23,M,-64,False,2,8
13447,2021-05-27,23,M,65-,False,1,11105
13448,2021-05-27,23,M,65-,False,2,887
13449,2021-05-27,23,U,UNK,False,1,92
13450,2021-05-27,23,U,UNK,False,2,3
13886,2021-05-28,23,F,-64,False,1,304
13887,2021-05-28,23,F,-64,False,2,29
13888,2021-05-28,23,F,65-,False,1,16244
13889,2021-05-28,23,F,65-,False,2,576
13890,2021-05-28,23,M,-64,False,1,289
13891,2021-05-28,23,M,-64,False,2,8
13892,2021-05-28,23,M,65-,False,1,12233
13893,2021-05-28,23,M,65-,False,2,321
13894,2021-05-28,23,U,UNK,False,1,80
13895,2021-05-28,23,U,UNK,False,2,1
14331,2021-05-29,23,F,-64,False,1,227
14332,2021-05-29,23,F,-64,False,2,13
14333,2021-05-29,23,F,65-,False,1,12171
14334,2021-05-29,23,F,65-,False,2,1592
14335,2021-05-29,23,M,-64,False,1,283
14336,2021-05-29,23,M,-64,False,2,9
14337,2021-05-29,23,M,65-,False,1,9374
14338,2021-05-29,23,M,65-,False,2,1071
14339,2021-05-29,23,U,UNK,False,1,35
14340,2021-05-29,23,U,UNK,False,2,4
14759,2021-05-30,23,F,-64,False,1,453
14760,2021-05-30,23,F,-64,False,2,10
14761,2021-05-30,23,F,65-,False,1,17484
14762,2021-05-30,23,F,65-,False,2,754
14763,2021-05-30,23,M,-64,False,1,462
14764,2021-05-30,23,M,-64,False,2,9
14765,2021-05-30,23,M,65-,False,1,14325
14766,2021-05-30,23,M,65-,False,2,541
14767,2021-05-30,23,U,UNK,False,1,24
15206,2021-05-31,23,F,-64,False,1,324
15207,2021-05-31,23,F,-64,False,2,65
15208,2021-05-31,23,F,65-,False,1,18082
15209,2021-05-31,23,F,65-,False,2,1256
15210,2021-05-31,23,M,-64,False,1,311
15211,2021-05-31,23,M,-64,False,2,24
15212,2021-05-31,23,M,65-,False,1,13774
15213,2021-05-31,23,M,65-,False,2,831
15214,2021-05-31,23,U,UNK,False,1,55
15215,2021-05-31,23,U,UNK,False,2,6
15667,2021-06-01,23,F,-64,False,1,309
15668,2021-06-01,23,F,-64,False,2,18
15669,2021-06-01,23,F,65-,False,1,20620
15670,2021-06-01,23,F,65-,False,2,1393
15671,2021-06-01,23,M,-64,False,1,301
15672,2021-06-01,23,M,-64,False,2,23
15673,2021-06-01,23,M,65-,False,1,15780
15674,2021-06-01,23,M,65-,False,2,949
15675,2021-06-01,23,U,UNK,False,1,72
15676,2021-06-01,23,U,UNK,False,2,6
16129,2021-06-02,23,F,-64,False,1,348
16130,2021-06-02,23,F,-64,False,2,15
16131,2021-06-02,23,F,65-,False,1,19582
16132,2021-06-02,23,F,65-,False,2,3871
16133,2021-06-02,23,M,-64,False,1,298
16134,2021-06-02,23,M,-64,False,2,17
16135,2021-06-02,23,M,65-,False,1,14153
16136,2021-06-02,23,M,65-,False,2,2941
16137,2021-06-02,23,U,UNK,False,1,71
16138,2021-06-02,23,U,UNK,False,2,7
16591,2021-06-03,23,F,-64,False,1,366
16592,2021-06-03,23,F,-64,False,2,60
16593,2021-06-03,23,F,65-,False,1,21092
16594,2021-06-03,23,F,65-,False,2,2380
16595,2021-06-03,23,M,-64,False,1,363
16596,2021-06-03,23,M,-64,False,2,29
16597,2021-06-03,23,M,65-,False,1,15876
16598,2021-06-03,23,M,65-,False,2,1593
16599,2021-06-03,23,U,UNK,False,1,52
16600,2021-06-03,23,U,UNK,False,2,4
17057,2021-06-04,23,F,-64,False,1,443
17058,2021-06-04,23,F,-64,False,2,29
17059,2021-06-04,23,F,65-,False,1,20675
17060,2021-06-04,23,F,65-,False,2,2132
17061,2021-06-04,23,M,-64,False,1,399
17062,2021-06-04,23,M,-64,False,2,27
17063,2021-06-04,23,M,65-,False,1,15746
17064,2021-06-04,23,M,65-,False,2,1408
17065,2021-06-04,23,U,UNK,False,1,95
17066,2021-06-04,23,U,UNK,False,2,8
17514,2021-06-05,23,F,-64,False,1,614
17515,2021-06-05,23,F,-64,False,2,29
17516,2021-06-05,23,F,65-,False,1,21506
17517,2021-06-05,23,F,65-,False,2,2332
17518,2021-06-05,23,M,-64,False,1,626
17519,2021-06-05,23,M,-64,False,2,38
17520,2021-06-05,23,M,65-,False,1,17754
17521,2021-06-05,23,M,65-,False,2,1840
17522,2021-06-05,23,U,UNK,False,1,78
17523,2021-06-05,23,U,UNK,False,2,2
17969,2021-06-06,23,F,-64,False,1,291
17970,2021-06-06,23,F,-64,False,2,89
17971,2021-06-06,23,F,65-,False,1,12128
17972,2021-06-06,23,F,65-,False,2,12420
17973,2021-06-06,23,M,-64,False,1,311
17974,2021-06-06,23,M,-64,False,2,97
17975,2021-06-06,23,M,65-,False,1,11003
17976,2021-06-06,23,M,65-,False,2,9988
17977,2021-06-06,23,U,UNK,False,1,31
17978,2021-06-06,23,U,UNK,False,2,16
18424,2021-06-07,23,F,-64,False,1,538
18425,2021-06-07,23,F,-64,False,2,30
18426,2021-06-07,23,F,65-,False,1,24003
18427,2021-06-07,23,F,65-,False,2,2590
18428,2021-06-07,23,M,-64,False,1,466
18429,2021-06-07,23,M,-64,False,2,22
18430,2021-06-07,23,M,65-,False,1,18660
18431,2021-06-07,23,M,65-,False,2,1825
18432,2021-06-07,23,U,UNK,False,1,71
18433,2021-06-07,23,U,UNK,False,2,5
18892,2021-06-08,23,F,-64,False,1,561
18893,2021-06-08,23,F,-64,False,2,29
18894,2021-06-08,23,F,65-,False,1,24941
18895,2021-06-08,23,F,65-,False,2,2721
18896,2021-06-08,23,M,-64,False,1,422
18897,2021-06-08,23,M,-64,False,2,20
18898,2021-06-08,23,M,65-,False,1,19354
18899,2021-06-08,23,M,65-,False,2,1909
18900,2021-06-08,23,U,UNK,False,1,80
18901,2021-06-08,23,U,UNK,False,2,5
19360,2021-06-09,23,F,-64,False,1,496
19361,2021-06-09,23,F,-64,False,2,41
19362,2021-06-09,23,F,65-,False,1,21717
19363,2021-06-09,23,F,65-,False,2,4886
19364,2021-06-09,23,M,-64,False,1,414
19365,2021-06-09,23,M,-64,False,2,29
19366,2021-06-09,23,M,65-,False,1,16602
19367,2021-06-09,23,M,65-,False,2,3583
19368,2021-06-09,23,U,UNK,False,1,63
19369,2021-06-09,23,U,UNK,False,2,7
19822,2021-06-10,23,F,-64,False,1,681
19823,2021-06-10,23,F,-64,False,2,32
19824,2021-06-10,23,F,65-,False,1,22851
19825,2021-06-10,23,F,65-,False,2,2924
19826,2021-06-10,23,M,-64,False,1,456
19827,2021-06-10,23,M,-64,False,2,35
19828,2021-06-10,23,M,65-,False,1,17753
19829,2021-06-10,23,M,65-,False,2,2029
19830,2021-06-10,23,U,UNK,False,1,34
19831,2021-06-10,23,U,UNK,False,2,3
20288,2021-06-11,23,F,-64,False,1,647
20289,2021-06-11,23,F,-64,False,2,47
20290,2021-06-11,23,F,65-,False,1,22191
20291,2021-06-11,23,F,65-,False,2,2920
20292,2021-06-11,23,M,-64,False,1,490
20293,2021-06-11,23,M,-64,False,2,45
20294,2021-06-11,23,M,65-,False,1,17301
20295,2021-06-11,23,M,65-,False,2,2045
20296,2021-06-11,23,U,UNK,False,1,72
20297,2021-06-11,23,U,UNK,False,2,6
20749,2021-06-12,23,F,-64,False,1,782
20750,2021-06-12,23,F,-64,False,2,40
20751,2021-06-12,23,F,65-,False,1,22497
20752,2021-06-12,23,F,65-,False,2,2655
20753,2021-06-12,23,M,-64,False,1,792
20754,2021-06-12,23,M,-64,False,2,39
20755,2021-06-12,23,M,65-,False,1,19118
20756,2021-06-12,23,M,65-,False,2,1980
20757,2021-06-12,23,U,UNK,False,1,62
20758,2021-06-12,23,U,UNK,False,2,1
21202,2021-06-13,23,F,-64,False,1,462
21203,2021-06-13,23,F,-64,False,2,92
21204,2021-06-13,23,F,65-,False,1,11960
21205,2021-06-13,23,F,65-,False,2,11554
21206,2021-06-13,23,M,-64,False,1,502
21207,2021-06-13,23,M,-64,False,2,101
21208,2021-06-13,23,M,65-,False,1,10688
21209,2021-06-13,23,M,65-,False,2,8648
21210,2021-06-13,23,U,UNK,False,1,27
21211,2021-06-13,23,U,UNK,False,2,2
21658,2021-06-14,23,F,-64,False,1,520
21659,2021-06-14,23,F,-64,False,2,98
21660,2021-06-14,23,F,65-,False,1,15484
21661,2021-06-14,23,F,65-,False,2,6255
21662,2021-06-14,23,M,-64,False,1,418
21663,2021-06-14,23,M,-64,False,2,80
21664,2021-06-14,23,M,65-,False,1,11917
21665,2021-06-14,23,M,65-,False,2,4811
21666,2021-06-14,23,U,UNK,False,1,41
21667,2021-06-14,23,U,UNK,False,2,14
