,date,prefecture,gender,age,medical_worker,status,count
3080,2021-04-28,23,M,-64,False,1,64
3081,2021-04-28,23,M,65-,False,1,298
3082,2021-04-28,23,U,UNK,False,1,5
3295,2021-04-29,23,F,-64,False,1,4
3296,2021-04-29,23,F,65-,False,1,207
3297,2021-04-29,23,M,-64,False,1,3
3298,2021-04-29,23,M,65-,False,1,134
3299,2021-04-29,23,U,UNK,False,1,2
3499,2021-04-30,23,F,-64,False,1,264
3500,2021-04-30,23,F,65-,False,1,415
3501,2021-04-30,23,M,-64,False,1,45
3502,2021-04-30,23,M,65-,False,1,292
3503,2021-04-30,23,U,UNK,False,1,2
3716,2021-05-01,23,F,-64,False,1,27
3717,2021-05-01,23,F,65-,False,1,455
3718,2021-05-01,23,M,-64,False,1,4
3719,2021-05-01,23,M,65-,False,1,349
3720,2021-05-01,23,U,UNK,False,1,3
3913,2021-05-02,23,F,-64,False,1,4
3914,2021-05-02,23,F,65-,False,1,342
3915,2021-05-02,23,M,-64,False,1,3
3916,2021-05-02,23,M,65-,False,1,190
3917,2021-05-02,23,U,UNK,False,1,2
4072,2021-05-03,23,F,-64,False,1,3
4073,2021-05-03,23,F,65-,False,1,87
4074,2021-05-03,23,M,-64,False,1,3
4075,2021-05-03,23,M,65-,False,1,67
4237,2021-05-04,23,F,-64,False,1,1
4238,2021-05-04,23,F,65-,False,1,108
4239,2021-05-04,23,M,-64,False,1,4
4240,2021-05-04,23,M,65-,False,1,81
4241,2021-05-04,23,U,UNK,False,1,1
4400,2021-05-05,23,F,65-,False,1,249
4401,2021-05-05,23,F,65-,False,2,100
4402,2021-05-05,23,M,-64,False,1,3
4403,2021-05-05,23,M,65-,False,1,205
4404,2021-05-05,23,M,65-,False,2,93
4661,2021-05-06,23,F,-64,False,1,14
4662,2021-05-06,23,F,65-,False,1,1277
4663,2021-05-06,23,F,65-,False,2,1
4664,2021-05-06,23,M,-64,False,1,8
4665,2021-05-06,23,M,65-,False,1,822
4666,2021-05-06,23,U,UNK,False,1,13
5035,2021-05-07,23,F,-64,False,1,26
5036,2021-05-07,23,F,65-,False,1,644
5037,2021-05-07,23,F,65-,False,2,1
5038,2021-05-07,23,M,-64,False,1,8
5039,2021-05-07,23,M,65-,False,1,320
5040,2021-05-07,23,M,65-,False,2,1
5041,2021-05-07,23,U,UNK,False,1,3
5377,2021-05-08,23,F,-64,False,1,10
5378,2021-05-08,23,F,65-,False,1,1664
5379,2021-05-08,23,F,65-,False,2,87
5380,2021-05-08,23,M,-64,False,1,8
5381,2021-05-08,23,M,65-,False,1,1108
5382,2021-05-08,23,M,65-,False,2,137
5383,2021-05-08,23,U,UNK,False,1,2
5384,2021-05-08,23,U,UNK,False,2,3
5694,2021-05-09,23,F,-64,False,1,10
5695,2021-05-09,23,F,65-,False,1,1105
5696,2021-05-09,23,F,65-,False,2,455
5697,2021-05-09,23,M,-64,False,1,9
5698,2021-05-09,23,M,65-,False,1,784
5699,2021-05-09,23,M,65-,False,2,311
5700,2021-05-09,23,U,UNK,False,1,9
6052,2021-05-10,23,F,-64,False,1,59
6053,2021-05-10,23,F,65-,False,1,1418
6054,2021-05-10,23,F,65-,False,2,111
6055,2021-05-10,23,M,-64,False,1,24
6056,2021-05-10,23,M,65-,False,1,927
6057,2021-05-10,23,M,65-,False,2,29
6058,2021-05-10,23,U,UNK,False,1,16
6059,2021-05-10,23,U,UNK,False,2,1
6480,2021-05-11,23,F,-64,False,1,35
6481,2021-05-11,23,F,-64,False,2,14
6482,2021-05-11,23,F,65-,False,1,1875
6483,2021-05-11,23,F,65-,False,2,98
6484,2021-05-11,23,M,-64,False,1,27
6485,2021-05-11,23,M,-64,False,2,2
6486,2021-05-11,23,M,65-,False,1,1100
6487,2021-05-11,23,M,65-,False,2,25
6488,2021-05-11,23,U,UNK,False,1,15
6489,2021-05-11,23,U,UNK,False,2,2
6934,2021-05-12,23,F,-64,False,1,25
6935,2021-05-12,23,F,-64,False,2,15
6936,2021-05-12,23,F,65-,False,1,4519
6937,2021-05-12,23,F,65-,False,2,182
6938,2021-05-12,23,M,-64,False,1,20
6939,2021-05-12,23,M,-64,False,2,6
6940,2021-05-12,23,M,65-,False,1,3511
6941,2021-05-12,23,M,65-,False,2,98
6942,2021-05-12,23,U,UNK,False,1,24
6943,2021-05-12,23,U,UNK,False,2,1
7384,2021-05-13,23,F,-64,False,1,65
7385,2021-05-13,23,F,-64,False,2,32
7386,2021-05-13,23,F,65-,False,1,3228
7387,2021-05-13,23,F,65-,False,2,130
7388,2021-05-13,23,M,-64,False,1,36
7389,2021-05-13,23,M,-64,False,2,8
7390,2021-05-13,23,M,65-,False,1,2306
7391,2021-05-13,23,M,65-,False,2,44
7392,2021-05-13,23,U,UNK,False,1,19
7393,2021-05-13,23,U,UNK,False,2,2
7827,2021-05-14,23,F,-64,False,1,39
7828,2021-05-14,23,F,-64,False,2,27
7829,2021-05-14,23,F,65-,False,1,2253
7830,2021-05-14,23,F,65-,False,2,168
7831,2021-05-14,23,M,-64,False,1,32
7832,2021-05-14,23,M,-64,False,2,2
7833,2021-05-14,23,M,65-,False,1,1409
7834,2021-05-14,23,M,65-,False,2,38
7835,2021-05-14,23,U,UNK,False,1,11
7836,2021-05-14,23,U,UNK,False,2,4
8263,2021-05-15,23,F,-64,False,1,28
8264,2021-05-15,23,F,-64,False,2,15
8265,2021-05-15,23,F,65-,False,1,3069
8266,2021-05-15,23,F,65-,False,2,202
8267,2021-05-15,23,M,-64,False,1,36
8268,2021-05-15,23,M,-64,False,2,3
8269,2021-05-15,23,M,65-,False,1,2443
8270,2021-05-15,23,M,65-,False,2,133
8271,2021-05-15,23,U,UNK,False,1,6
8272,2021-05-15,23,U,UNK,False,2,2
8668,2021-05-16,23,F,-64,False,1,84
8669,2021-05-16,23,F,-64,False,2,1
8670,2021-05-16,23,F,65-,False,1,13521
8671,2021-05-16,23,F,65-,False,2,363
8672,2021-05-16,23,M,-64,False,1,103
8673,2021-05-16,23,M,-64,False,2,5
8674,2021-05-16,23,M,65-,False,1,10799
8675,2021-05-16,23,M,65-,False,2,243
8676,2021-05-16,23,U,UNK,False,1,28
9063,2021-05-17,23,F,-64,False,1,48
9064,2021-05-17,23,F,-64,False,2,12
9065,2021-05-17,23,F,65-,False,1,2853
9066,2021-05-17,23,F,65-,False,2,166
9067,2021-05-17,23,M,-64,False,1,34
9068,2021-05-17,23,M,-64,False,2,5
9069,2021-05-17,23,M,65-,False,1,2043
9070,2021-05-17,23,M,65-,False,2,88
9071,2021-05-17,23,U,UNK,False,1,11
9516,2021-05-18,23,F,-64,False,1,61
9517,2021-05-18,23,F,-64,False,2,13
9518,2021-05-18,23,F,65-,False,1,3042
9519,2021-05-18,23,F,65-,False,2,234
9520,2021-05-18,23,M,-64,False,1,45
9521,2021-05-18,23,M,-64,False,2,3
9522,2021-05-18,23,M,65-,False,1,2071
9523,2021-05-18,23,M,65-,False,2,164
9524,2021-05-18,23,U,UNK,False,1,10
9979,2021-05-19,23,F,-64,False,1,76
9980,2021-05-19,23,F,-64,False,2,33
9981,2021-05-19,23,F,65-,False,1,5471
9982,2021-05-19,23,F,65-,False,2,487
9983,2021-05-19,23,M,-64,False,1,39
9984,2021-05-19,23,M,-64,False,2,10
9985,2021-05-19,23,M,65-,False,1,3974
9986,2021-05-19,23,M,65-,False,2,306
9987,2021-05-19,23,U,UNK,False,1,27
9988,2021-05-19,23,U,UNK,False,2,1
10424,2021-05-20,23,F,-64,False,1,56
10425,2021-05-20,23,F,-64,False,2,1
10426,2021-05-20,23,F,65-,False,1,4222
10427,2021-05-20,23,F,65-,False,2,239
10428,2021-05-20,23,M,-64,False,1,49
10429,2021-05-20,23,M,-64,False,2,3
10430,2021-05-20,23,M,65-,False,1,2822
10431,2021-05-20,23,M,65-,False,2,154
10432,2021-05-20,23,U,UNK,False,1,21
10865,2021-05-21,23,F,-64,False,1,63
10866,2021-05-21,23,F,-64,False,2,23
10867,2021-05-21,23,F,65-,False,1,3551
10868,2021-05-21,23,F,65-,False,2,278
10869,2021-05-21,23,M,-64,False,1,50
10870,2021-05-21,23,M,-64,False,2,9
10871,2021-05-21,23,M,65-,False,1,2471
10872,2021-05-21,23,M,65-,False,2,200
10873,2021-05-21,23,U,UNK,False,1,13
10874,2021-05-21,23,U,UNK,False,2,3
11305,2021-05-22,23,F,-64,False,1,68
11306,2021-05-22,23,F,-64,False,2,10
11307,2021-05-22,23,F,65-,False,1,4626
11308,2021-05-22,23,F,65-,False,2,474
11309,2021-05-22,23,M,-64,False,1,58
11310,2021-05-22,23,M,-64,False,2,2
11311,2021-05-22,23,M,65-,False,1,3388
11312,2021-05-22,23,M,65-,False,2,370
11313,2021-05-22,23,U,UNK,False,1,11
11314,2021-05-22,23,U,UNK,False,2,1
11722,2021-05-23,23,F,-64,False,1,149
11723,2021-05-23,23,F,-64,False,2,4
11724,2021-05-23,23,F,65-,False,1,13673
11725,2021-05-23,23,F,65-,False,2,360
11726,2021-05-23,23,M,-64,False,1,156
11727,2021-05-23,23,M,-64,False,2,3
11728,2021-05-23,23,M,65-,False,1,10378
11729,2021-05-23,23,M,65-,False,2,205
11730,2021-05-23,23,U,UNK,False,1,16
11731,2021-05-23,23,U,UNK,False,2,1
12120,2021-05-24,23,F,-64,False,1,159
12121,2021-05-24,23,F,-64,False,2,3
12122,2021-05-24,23,F,65-,False,1,10493
12123,2021-05-24,23,F,65-,False,2,102
12124,2021-05-24,23,M,-64,False,1,152
12125,2021-05-24,23,M,-64,False,2,3
12126,2021-05-24,23,M,65-,False,1,8311
12127,2021-05-24,23,M,65-,False,2,74
12128,2021-05-24,23,U,UNK,False,1,56
12512,2021-05-25,23,F,-64,False,1,275
12513,2021-05-25,23,F,-64,False,2,3
12514,2021-05-25,23,F,65-,False,1,14516
12515,2021-05-25,23,F,65-,False,2,188
12516,2021-05-25,23,M,-64,False,1,186
12517,2021-05-25,23,M,-64,False,2,4
12518,2021-05-25,23,M,65-,False,1,10868
12519,2021-05-25,23,M,65-,False,2,138
12520,2021-05-25,23,U,UNK,False,1,71
12521,2021-05-25,23,U,UNK,False,2,2
12903,2021-05-26,23,F,-64,False,1,250
12904,2021-05-26,23,F,-64,False,2,1
12905,2021-05-26,23,F,65-,False,1,18571
12906,2021-05-26,23,F,65-,False,2,154
12907,2021-05-26,23,M,-64,False,1,206
12908,2021-05-26,23,M,-64,False,2,4
12909,2021-05-26,23,M,65-,False,1,13619
12910,2021-05-26,23,M,65-,False,2,115
12911,2021-05-26,23,U,UNK,False,1,70
13322,2021-05-27,23,F,-64,False,1,242
13323,2021-05-27,23,F,-64,False,2,17
13324,2021-05-27,23,F,65-,False,1,15056
13325,2021-05-27,23,F,65-,False,2,1276
13326,2021-05-27,23,M,-64,False,1,216
13327,2021-05-27,23,M,-64,False,2,8
13328,2021-05-27,23,M,65-,False,1,11040
13329,2021-05-27,23,M,65-,False,2,823
13330,2021-05-27,23,U,UNK,False,1,91
13331,2021-05-27,23,U,UNK,False,2,3
13767,2021-05-28,23,F,-64,False,1,300
13768,2021-05-28,23,F,-64,False,2,26
13769,2021-05-28,23,F,65-,False,1,16218
13770,2021-05-28,23,F,65-,False,2,533
13771,2021-05-28,23,M,-64,False,1,284
13772,2021-05-28,23,M,-64,False,2,7
13773,2021-05-28,23,M,65-,False,1,12216
13774,2021-05-28,23,M,65-,False,2,280
13775,2021-05-28,23,U,UNK,False,1,78
13776,2021-05-28,23,U,UNK,False,2,1
14210,2021-05-29,23,F,-64,False,1,224
14211,2021-05-29,23,F,-64,False,2,8
14212,2021-05-29,23,F,65-,False,1,12128
14213,2021-05-29,23,F,65-,False,2,1586
14214,2021-05-29,23,M,-64,False,1,266
14215,2021-05-29,23,M,-64,False,2,8
14216,2021-05-29,23,M,65-,False,1,9334
14217,2021-05-29,23,M,65-,False,2,1070
14218,2021-05-29,23,U,UNK,False,1,46
14219,2021-05-29,23,U,UNK,False,2,4
14638,2021-05-30,23,F,-64,False,1,455
14639,2021-05-30,23,F,-64,False,2,10
14640,2021-05-30,23,F,65-,False,1,17482
14641,2021-05-30,23,F,65-,False,2,754
14642,2021-05-30,23,M,-64,False,1,466
14643,2021-05-30,23,M,-64,False,2,9
14644,2021-05-30,23,M,65-,False,1,14322
14645,2021-05-30,23,M,65-,False,2,541
14646,2021-05-30,23,U,UNK,False,1,24
15086,2021-05-31,23,F,-64,False,1,312
15087,2021-05-31,23,F,-64,False,2,58
15088,2021-05-31,23,F,65-,False,1,18032
15089,2021-05-31,23,F,65-,False,2,1216
15090,2021-05-31,23,M,-64,False,1,310
15091,2021-05-31,23,M,-64,False,2,23
15092,2021-05-31,23,M,65-,False,1,13738
15093,2021-05-31,23,M,65-,False,2,801
15094,2021-05-31,23,U,UNK,False,1,53
15095,2021-05-31,23,U,UNK,False,2,5
15546,2021-06-01,23,F,-64,False,1,303
15547,2021-06-01,23,F,-64,False,2,18
15548,2021-06-01,23,F,65-,False,1,20385
15549,2021-06-01,23,F,65-,False,2,1359
15550,2021-06-01,23,M,-64,False,1,296
15551,2021-06-01,23,M,-64,False,2,23
15552,2021-06-01,23,M,65-,False,1,15616
15553,2021-06-01,23,M,65-,False,2,937
15554,2021-06-01,23,U,UNK,False,1,68
15555,2021-06-01,23,U,UNK,False,2,6
16008,2021-06-02,23,F,-64,False,1,347
16009,2021-06-02,23,F,-64,False,2,15
16010,2021-06-02,23,F,65-,False,1,19168
16011,2021-06-02,23,F,65-,False,2,3842
16012,2021-06-02,23,M,-64,False,1,296
16013,2021-06-02,23,M,-64,False,2,17
16014,2021-06-02,23,M,65-,False,1,13886
16015,2021-06-02,23,M,65-,False,2,2934
16016,2021-06-02,23,U,UNK,False,1,68
16017,2021-06-02,23,U,UNK,False,2,6
16470,2021-06-03,23,F,-64,False,1,346
16471,2021-06-03,23,F,-64,False,2,60
16472,2021-06-03,23,F,65-,False,1,20134
16473,2021-06-03,23,F,65-,False,2,2381
16474,2021-06-03,23,M,-64,False,1,337
16475,2021-06-03,23,M,-64,False,2,29
16476,2021-06-03,23,M,65-,False,1,15284
16477,2021-06-03,23,M,65-,False,2,1593
16478,2021-06-03,23,U,UNK,False,1,59
16479,2021-06-03,23,U,UNK,False,2,3
16934,2021-06-04,23,F,-64,False,1,415
16935,2021-06-04,23,F,-64,False,2,29
16936,2021-06-04,23,F,65-,False,1,19156
16937,2021-06-04,23,F,65-,False,2,2114
16938,2021-06-04,23,M,-64,False,1,380
16939,2021-06-04,23,M,-64,False,2,27
16940,2021-06-04,23,M,65-,False,1,14615
16941,2021-06-04,23,M,65-,False,2,1403
16942,2021-06-04,23,U,UNK,False,1,58
16943,2021-06-04,23,U,UNK,False,2,8
17390,2021-06-05,23,F,-64,False,1,597
17391,2021-06-05,23,F,-64,False,2,30
17392,2021-06-05,23,F,65-,False,1,20319
17393,2021-06-05,23,F,65-,False,2,2330
17394,2021-06-05,23,M,-64,False,1,602
17395,2021-06-05,23,M,-64,False,2,38
17396,2021-06-05,23,M,65-,False,1,16820
17397,2021-06-05,23,M,65-,False,2,1839
17398,2021-06-05,23,U,UNK,False,1,60
17399,2021-06-05,23,U,UNK,False,2,2
17846,2021-06-06,23,F,-64,False,1,288
17847,2021-06-06,23,F,-64,False,2,90
17848,2021-06-06,23,F,65-,False,1,11874
17849,2021-06-06,23,F,65-,False,2,12419
17850,2021-06-06,23,M,-64,False,1,308
17851,2021-06-06,23,M,-64,False,2,98
17852,2021-06-06,23,M,65-,False,1,10833
17853,2021-06-06,23,M,65-,False,2,9987
17854,2021-06-06,23,U,UNK,False,1,27
17855,2021-06-06,23,U,UNK,False,2,16
18298,2021-06-07,23,F,-64,False,1,513
18299,2021-06-07,23,F,-64,False,2,30
18300,2021-06-07,23,F,65-,False,1,22311
18301,2021-06-07,23,F,65-,False,2,2582
18302,2021-06-07,23,M,-64,False,1,437
18303,2021-06-07,23,M,-64,False,2,22
18304,2021-06-07,23,M,65-,False,1,17357
18305,2021-06-07,23,M,65-,False,2,1821
18306,2021-06-07,23,U,UNK,False,1,47
18307,2021-06-07,23,U,UNK,False,2,5
18767,2021-06-08,23,F,-64,False,1,522
18768,2021-06-08,23,F,-64,False,2,29
18769,2021-06-08,23,F,65-,False,1,22924
18770,2021-06-08,23,F,65-,False,2,2605
18771,2021-06-08,23,M,-64,False,1,389
18772,2021-06-08,23,M,-64,False,2,20
18773,2021-06-08,23,M,65-,False,1,17769
18774,2021-06-08,23,M,65-,False,2,1815
18775,2021-06-08,23,U,UNK,False,1,60
18776,2021-06-08,23,U,UNK,False,2,5
19233,2021-06-09,23,F,-64,False,1,471
19234,2021-06-09,23,F,-64,False,2,41
19235,2021-06-09,23,F,65-,False,1,19963
19236,2021-06-09,23,F,65-,False,2,4872
19237,2021-06-09,23,M,-64,False,1,397
19238,2021-06-09,23,M,-64,False,2,29
19239,2021-06-09,23,M,65-,False,1,15318
19240,2021-06-09,23,M,65-,False,2,3576
19241,2021-06-09,23,U,UNK,False,1,40
19242,2021-06-09,23,U,UNK,False,2,7
19696,2021-06-10,23,F,-64,False,1,663
19697,2021-06-10,23,F,-64,False,2,31
19698,2021-06-10,23,F,65-,False,1,21727
19699,2021-06-10,23,F,65-,False,2,2793
19700,2021-06-10,23,M,-64,False,1,428
19701,2021-06-10,23,M,-64,False,2,35
19702,2021-06-10,23,M,65-,False,1,16874
19703,2021-06-10,23,M,65-,False,2,1952
19704,2021-06-10,23,U,UNK,False,1,29
19705,2021-06-10,23,U,UNK,False,2,3
20159,2021-06-11,23,F,-64,False,1,570
20160,2021-06-11,23,F,-64,False,2,46
20161,2021-06-11,23,F,65-,False,1,20131
20162,2021-06-11,23,F,65-,False,2,2773
20163,2021-06-11,23,M,-64,False,1,444
20164,2021-06-11,23,M,-64,False,2,42
20165,2021-06-11,23,M,65-,False,1,15561
20166,2021-06-11,23,M,65-,False,2,1991
20167,2021-06-11,23,U,UNK,False,1,58
20168,2021-06-11,23,U,UNK,False,2,6
20613,2021-06-12,23,F,-64,False,1,646
20614,2021-06-12,23,F,-64,False,2,37
20615,2021-06-12,23,F,65-,False,1,18616
20616,2021-06-12,23,F,65-,False,2,2241
20617,2021-06-12,23,M,-64,False,1,661
20618,2021-06-12,23,M,-64,False,2,31
20619,2021-06-12,23,M,65-,False,1,15646
20620,2021-06-12,23,M,65-,False,2,1682
20621,2021-06-12,23,U,UNK,False,1,55
20622,2021-06-12,23,U,UNK,False,2,1
