,date,prefecture,gender,age,medical_worker,status,count
6706,2021-05-11,23,F,-64,False,2,173
6707,2021-05-11,23,F,65-,False,1,1887
6708,2021-05-11,23,F,65-,False,2,125
6709,2021-05-11,23,M,-64,False,1,43
6710,2021-05-11,23,M,-64,False,2,22
6711,2021-05-11,23,M,65-,False,1,1103
6712,2021-05-11,23,M,65-,False,2,33
6713,2021-05-11,23,U,UNK,False,1,17
6714,2021-05-11,23,U,UNK,False,2,4
7168,2021-05-12,23,F,-64,False,1,41
7169,2021-05-12,23,F,-64,False,2,121
7170,2021-05-12,23,F,65-,False,1,4520
7171,2021-05-12,23,F,65-,False,2,186
7172,2021-05-12,23,M,-64,False,1,21
7173,2021-05-12,23,M,-64,False,2,23
7174,2021-05-12,23,M,65-,False,1,3511
7175,2021-05-12,23,M,65-,False,2,101
7176,2021-05-12,23,U,UNK,False,1,25
7177,2021-05-12,23,U,UNK,False,2,2
7625,2021-05-13,23,F,-64,False,1,110
7626,2021-05-13,23,F,-64,False,2,143
7627,2021-05-13,23,F,65-,False,1,3236
7628,2021-05-13,23,F,65-,False,2,139
7629,2021-05-13,23,M,-64,False,1,48
7630,2021-05-13,23,M,-64,False,2,33
7631,2021-05-13,23,M,65-,False,1,2310
7632,2021-05-13,23,M,65-,False,2,54
7633,2021-05-13,23,U,UNK,False,1,21
7634,2021-05-13,23,U,UNK,False,2,3
8079,2021-05-14,23,F,-64,False,1,47
8080,2021-05-14,23,F,-64,False,2,96
8081,2021-05-14,23,F,65-,False,1,2292
8082,2021-05-14,23,F,65-,False,2,175
8083,2021-05-14,23,M,-64,False,1,33
8084,2021-05-14,23,M,-64,False,2,24
8085,2021-05-14,23,M,65-,False,1,1416
8086,2021-05-14,23,M,65-,False,2,42
8087,2021-05-14,23,U,UNK,False,1,12
8088,2021-05-14,23,U,UNK,False,2,4
8522,2021-05-15,23,F,-64,False,1,50
8523,2021-05-15,23,F,-64,False,2,27
8524,2021-05-15,23,F,65-,False,1,3075
8525,2021-05-15,23,F,65-,False,2,204
8526,2021-05-15,23,M,-64,False,1,40
8527,2021-05-15,23,M,-64,False,2,10
8528,2021-05-15,23,M,65-,False,1,2443
8529,2021-05-15,23,M,65-,False,2,136
8530,2021-05-15,23,U,UNK,False,1,6
8531,2021-05-15,23,U,UNK,False,2,2
8937,2021-05-16,23,F,-64,False,1,84
8938,2021-05-16,23,F,-64,False,2,1
8939,2021-05-16,23,F,65-,False,1,13522
8940,2021-05-16,23,F,65-,False,2,362
8941,2021-05-16,23,M,-64,False,1,102
8942,2021-05-16,23,M,-64,False,2,5
8943,2021-05-16,23,M,65-,False,1,10799
8944,2021-05-16,23,M,65-,False,2,243
8945,2021-05-16,23,U,UNK,False,1,28
9344,2021-05-17,23,F,-64,False,1,83
9345,2021-05-17,23,F,-64,False,2,59
9346,2021-05-17,23,F,65-,False,1,2876
9347,2021-05-17,23,F,65-,False,2,171
9348,2021-05-17,23,M,-64,False,1,47
9349,2021-05-17,23,M,-64,False,2,19
9350,2021-05-17,23,M,65-,False,1,2063
9351,2021-05-17,23,M,65-,False,2,92
9352,2021-05-17,23,U,UNK,False,1,12
9353,2021-05-17,23,U,UNK,False,2,1
9803,2021-05-18,23,F,-64,False,1,115
9804,2021-05-18,23,F,-64,False,2,65
9805,2021-05-18,23,F,65-,False,1,3063
9806,2021-05-18,23,F,65-,False,2,253
9807,2021-05-18,23,M,-64,False,1,71
9808,2021-05-18,23,M,-64,False,2,8
9809,2021-05-18,23,M,65-,False,1,2091
9810,2021-05-18,23,M,65-,False,2,168
9811,2021-05-18,23,U,UNK,False,1,10
9812,2021-05-18,23,U,UNK,False,2,2
10268,2021-05-19,23,F,-64,False,1,174
10269,2021-05-19,23,F,-64,False,2,90
10270,2021-05-19,23,F,65-,False,1,5483
10271,2021-05-19,23,F,65-,False,2,494
10272,2021-05-19,23,M,-64,False,1,74
10273,2021-05-19,23,M,-64,False,2,16
10274,2021-05-19,23,M,65-,False,1,3986
10275,2021-05-19,23,M,65-,False,2,320
10276,2021-05-19,23,U,UNK,False,1,26
10277,2021-05-19,23,U,UNK,False,2,3
10721,2021-05-20,23,F,-64,False,1,148
10722,2021-05-20,23,F,-64,False,2,8
10723,2021-05-20,23,F,65-,False,1,4226
10724,2021-05-20,23,F,65-,False,2,241
10725,2021-05-20,23,M,-64,False,1,90
10726,2021-05-20,23,M,-64,False,2,6
10727,2021-05-20,23,M,65-,False,1,2826
10728,2021-05-20,23,M,65-,False,2,157
10729,2021-05-20,23,U,UNK,False,1,22
10730,2021-05-20,23,U,UNK,False,2,1
11173,2021-05-21,23,F,-64,False,1,129
11174,2021-05-21,23,F,-64,False,2,73
11175,2021-05-21,23,F,65-,False,1,3570
11176,2021-05-21,23,F,65-,False,2,294
11177,2021-05-21,23,M,-64,False,1,65
11178,2021-05-21,23,M,-64,False,2,12
11179,2021-05-21,23,M,65-,False,1,2485
11180,2021-05-21,23,M,65-,False,2,207
11181,2021-05-21,23,U,UNK,False,1,15
11182,2021-05-21,23,U,UNK,False,2,3
11622,2021-05-22,23,F,-64,False,1,75
11623,2021-05-22,23,F,-64,False,2,41
11624,2021-05-22,23,F,65-,False,1,4643
11625,2021-05-22,23,F,65-,False,2,479
11626,2021-05-22,23,M,-64,False,1,59
11627,2021-05-22,23,M,-64,False,2,5
11628,2021-05-22,23,M,65-,False,1,3399
11629,2021-05-22,23,M,65-,False,2,373
11630,2021-05-22,23,U,UNK,False,1,12
11631,2021-05-22,23,U,UNK,False,2,1
12044,2021-05-23,23,F,-64,False,1,149
12045,2021-05-23,23,F,-64,False,2,4
12046,2021-05-23,23,F,65-,False,1,13681
12047,2021-05-23,23,F,65-,False,2,359
12048,2021-05-23,23,M,-64,False,1,155
12049,2021-05-23,23,M,-64,False,2,3
12050,2021-05-23,23,M,65-,False,1,10383
12051,2021-05-23,23,M,65-,False,2,204
12052,2021-05-23,23,U,UNK,False,1,17
12053,2021-05-23,23,U,UNK,False,2,1
12452,2021-05-24,23,F,-64,False,1,172
12453,2021-05-24,23,F,-64,False,2,4
12454,2021-05-24,23,F,65-,False,1,10551
12455,2021-05-24,23,F,65-,False,2,142
12456,2021-05-24,23,M,-64,False,1,152
12457,2021-05-24,23,M,-64,False,2,3
12458,2021-05-24,23,M,65-,False,1,8343
12459,2021-05-24,23,M,65-,False,2,103
12460,2021-05-24,23,U,UNK,False,1,59
12850,2021-05-25,23,F,-64,False,1,306
12851,2021-05-25,23,F,-64,False,2,3
12852,2021-05-25,23,F,65-,False,1,14566
12853,2021-05-25,23,F,65-,False,2,186
12854,2021-05-25,23,M,-64,False,1,198
12855,2021-05-25,23,M,-64,False,2,4
12856,2021-05-25,23,M,65-,False,1,10897
12857,2021-05-25,23,M,65-,False,2,137
12858,2021-05-25,23,U,UNK,False,1,72
12859,2021-05-25,23,U,UNK,False,2,2
13253,2021-05-26,23,F,-64,False,1,267
13254,2021-05-26,23,F,-64,False,2,1
13255,2021-05-26,23,F,65-,False,1,18637
13256,2021-05-26,23,F,65-,False,2,183
13257,2021-05-26,23,M,-64,False,1,211
13258,2021-05-26,23,M,-64,False,2,4
13259,2021-05-26,23,M,65-,False,1,13684
13260,2021-05-26,23,M,65-,False,2,117
13261,2021-05-26,23,U,UNK,False,1,73
13675,2021-05-27,23,F,-64,False,1,255
13676,2021-05-27,23,F,-64,False,2,22
13677,2021-05-27,23,F,65-,False,1,15194
13678,2021-05-27,23,F,65-,False,2,1361
13679,2021-05-27,23,M,-64,False,1,218
13680,2021-05-27,23,M,-64,False,2,9
13681,2021-05-27,23,M,65-,False,1,11146
13682,2021-05-27,23,M,65-,False,2,887
13683,2021-05-27,23,U,UNK,False,1,94
13684,2021-05-27,23,U,UNK,False,2,3
14123,2021-05-28,23,F,-64,False,1,316
14124,2021-05-28,23,F,-64,False,2,29
14125,2021-05-28,23,F,65-,False,1,16309
14126,2021-05-28,23,F,65-,False,2,581
14127,2021-05-28,23,M,-64,False,1,291
14128,2021-05-28,23,M,-64,False,2,8
14129,2021-05-28,23,M,65-,False,1,12295
14130,2021-05-28,23,M,65-,False,2,323
14131,2021-05-28,23,U,UNK,False,1,81
14132,2021-05-28,23,U,UNK,False,2,1
14570,2021-05-29,23,F,-64,False,1,242
14571,2021-05-29,23,F,-64,False,2,13
14572,2021-05-29,23,F,65-,False,1,12596
14573,2021-05-29,23,F,65-,False,2,1594
14574,2021-05-29,23,M,-64,False,1,306
14575,2021-05-29,23,M,-64,False,2,10
14576,2021-05-29,23,M,65-,False,1,9735
14577,2021-05-29,23,M,65-,False,2,1073
14578,2021-05-29,23,U,UNK,False,1,35
14579,2021-05-29,23,U,UNK,False,2,4
15001,2021-05-30,23,F,-64,False,1,472
15002,2021-05-30,23,F,-64,False,2,10
15003,2021-05-30,23,F,65-,False,1,18071
15004,2021-05-30,23,F,65-,False,2,1063
15005,2021-05-30,23,M,-64,False,1,482
15006,2021-05-30,23,M,-64,False,2,9
15007,2021-05-30,23,M,65-,False,1,14870
15008,2021-05-30,23,M,65-,False,2,739
15009,2021-05-30,23,U,UNK,False,1,24
15449,2021-05-31,23,F,-64,False,1,322
15450,2021-05-31,23,F,-64,False,2,65
15451,2021-05-31,23,F,65-,False,1,18125
15452,2021-05-31,23,F,65-,False,2,1258
15453,2021-05-31,23,M,-64,False,1,316
15454,2021-05-31,23,M,-64,False,2,23
15455,2021-05-31,23,M,65-,False,1,13816
15456,2021-05-31,23,M,65-,False,2,836
15457,2021-05-31,23,U,UNK,False,1,56
15458,2021-05-31,23,U,UNK,False,2,6
15910,2021-06-01,23,F,-64,False,1,309
15911,2021-06-01,23,F,-64,False,2,18
15912,2021-06-01,23,F,65-,False,1,20771
15913,2021-06-01,23,F,65-,False,2,1457
15914,2021-06-01,23,M,-64,False,1,303
15915,2021-06-01,23,M,-64,False,2,23
15916,2021-06-01,23,M,65-,False,1,15888
15917,2021-06-01,23,M,65-,False,2,968
15918,2021-06-01,23,U,UNK,False,1,79
15919,2021-06-01,23,U,UNK,False,2,6
16373,2021-06-02,23,F,-64,False,1,349
16374,2021-06-02,23,F,-64,False,2,15
16375,2021-06-02,23,F,65-,False,1,19796
16376,2021-06-02,23,F,65-,False,2,3896
16377,2021-06-02,23,M,-64,False,1,298
16378,2021-06-02,23,M,-64,False,2,17
16379,2021-06-02,23,M,65-,False,1,14296
16380,2021-06-02,23,M,65-,False,2,2948
16381,2021-06-02,23,U,UNK,False,1,77
16382,2021-06-02,23,U,UNK,False,2,16
16837,2021-06-03,23,F,-64,False,1,367
16838,2021-06-03,23,F,-64,False,2,60
16839,2021-06-03,23,F,65-,False,1,21206
16840,2021-06-03,23,F,65-,False,2,2399
16841,2021-06-03,23,M,-64,False,1,366
16842,2021-06-03,23,M,-64,False,2,29
16843,2021-06-03,23,M,65-,False,1,15960
16844,2021-06-03,23,M,65-,False,2,1600
16845,2021-06-03,23,U,UNK,False,1,53
16846,2021-06-03,23,U,UNK,False,2,4
17302,2021-06-04,23,F,-64,False,1,448
17303,2021-06-04,23,F,-64,False,2,29
17304,2021-06-04,23,F,65-,False,1,20911
17305,2021-06-04,23,F,65-,False,2,2136
17306,2021-06-04,23,M,-64,False,1,403
17307,2021-06-04,23,M,-64,False,2,27
17308,2021-06-04,23,M,65-,False,1,15888
17309,2021-06-04,23,M,65-,False,2,1409
17310,2021-06-04,23,U,UNK,False,1,96
17311,2021-06-04,23,U,UNK,False,2,8
17765,2021-06-05,23,F,-64,False,1,624
17766,2021-06-05,23,F,-64,False,2,29
17767,2021-06-05,23,F,65-,False,1,21959
17768,2021-06-05,23,F,65-,False,2,2407
17769,2021-06-05,23,M,-64,False,1,627
17770,2021-06-05,23,M,-64,False,2,38
17771,2021-06-05,23,M,65-,False,1,18195
17772,2021-06-05,23,M,65-,False,2,1902
17773,2021-06-05,23,U,UNK,False,1,80
17774,2021-06-05,23,U,UNK,False,2,2
18223,2021-06-06,23,F,-64,False,1,288
18224,2021-06-06,23,F,-64,False,2,88
18225,2021-06-06,23,F,65-,False,1,12258
18226,2021-06-06,23,F,65-,False,2,12506
18227,2021-06-06,23,M,-64,False,1,312
18228,2021-06-06,23,M,-64,False,2,97
18229,2021-06-06,23,M,65-,False,1,11130
18230,2021-06-06,23,M,65-,False,2,10045
18231,2021-06-06,23,U,UNK,False,1,33
18232,2021-06-06,23,U,UNK,False,2,16
18678,2021-06-07,23,F,-64,False,1,543
18679,2021-06-07,23,F,-64,False,2,42
18680,2021-06-07,23,F,65-,False,1,24311
18681,2021-06-07,23,F,65-,False,2,2713
18682,2021-06-07,23,M,-64,False,1,467
18683,2021-06-07,23,M,-64,False,2,28
18684,2021-06-07,23,M,65-,False,1,18853
18685,2021-06-07,23,M,65-,False,2,1899
18686,2021-06-07,23,U,UNK,False,1,87
18687,2021-06-07,23,U,UNK,False,2,5
19145,2021-06-08,23,F,-64,False,1,567
19146,2021-06-08,23,F,-64,False,2,30
19147,2021-06-08,23,F,65-,False,1,25472
19148,2021-06-08,23,F,65-,False,2,2850
19149,2021-06-08,23,M,-64,False,1,423
19150,2021-06-08,23,M,-64,False,2,22
19151,2021-06-08,23,M,65-,False,1,19706
19152,2021-06-08,23,M,65-,False,2,1984
19153,2021-06-08,23,U,UNK,False,1,110
19154,2021-06-08,23,U,UNK,False,2,5
19618,2021-06-09,23,F,-64,False,1,517
19619,2021-06-09,23,F,-64,False,2,50
19620,2021-06-09,23,F,65-,False,1,22419
19621,2021-06-09,23,F,65-,False,2,5080
19622,2021-06-09,23,M,-64,False,1,428
19623,2021-06-09,23,M,-64,False,2,34
19624,2021-06-09,23,M,65-,False,1,17149
19625,2021-06-09,23,M,65-,False,2,3759
19626,2021-06-09,23,U,UNK,False,1,91
19627,2021-06-09,23,U,UNK,False,2,7
20080,2021-06-10,23,F,-64,False,1,717
20081,2021-06-10,23,F,-64,False,2,36
20082,2021-06-10,23,F,65-,False,1,24469
20083,2021-06-10,23,F,65-,False,2,3329
20084,2021-06-10,23,M,-64,False,1,465
20085,2021-06-10,23,M,-64,False,2,39
20086,2021-06-10,23,M,65-,False,1,19031
20087,2021-06-10,23,M,65-,False,2,2350
20088,2021-06-10,23,U,UNK,False,1,47
20089,2021-06-10,23,U,UNK,False,2,3
20545,2021-06-11,23,F,-64,False,1,679
20546,2021-06-11,23,F,-64,False,2,48
20547,2021-06-11,23,F,65-,False,1,23992
20548,2021-06-11,23,F,65-,False,2,3175
20549,2021-06-11,23,M,-64,False,1,518
20550,2021-06-11,23,M,-64,False,2,49
20551,2021-06-11,23,M,65-,False,1,18664
20552,2021-06-11,23,M,65-,False,2,2270
20553,2021-06-11,23,U,UNK,False,1,89
20554,2021-06-11,23,U,UNK,False,2,8
21007,2021-06-12,23,F,-64,False,1,825
21008,2021-06-12,23,F,-64,False,2,44
21009,2021-06-12,23,F,65-,False,1,24985
21010,2021-06-12,23,F,65-,False,2,3162
21011,2021-06-12,23,M,-64,False,1,833
21012,2021-06-12,23,M,-64,False,2,40
21013,2021-06-12,23,M,65-,False,1,21329
21014,2021-06-12,23,M,65-,False,2,2268
21015,2021-06-12,23,U,UNK,False,1,83
21016,2021-06-12,23,U,UNK,False,2,1
21464,2021-06-13,23,F,-64,False,1,815
21465,2021-06-13,23,F,-64,False,2,107
21466,2021-06-13,23,F,65-,False,1,14159
21467,2021-06-13,23,F,65-,False,2,12439
21468,2021-06-13,23,M,-64,False,1,653
21469,2021-06-13,23,M,-64,False,2,118
21470,2021-06-13,23,M,65-,False,1,12802
21471,2021-06-13,23,M,65-,False,2,9343
21472,2021-06-13,23,U,UNK,False,1,33
21473,2021-06-13,23,U,UNK,False,2,2
21929,2021-06-14,23,F,-64,False,1,602
21930,2021-06-14,23,F,-64,False,2,110
21931,2021-06-14,23,F,65-,False,1,18397
21932,2021-06-14,23,F,65-,False,2,7808
21933,2021-06-14,23,M,-64,False,1,513
21934,2021-06-14,23,M,-64,False,2,90
21935,2021-06-14,23,M,65-,False,1,14407
21936,2021-06-14,23,M,65-,False,2,5990
21937,2021-06-14,23,U,UNK,False,1,50
21938,2021-06-14,23,U,UNK,False,2,19
22396,2021-06-15,23,F,-64,False,1,503
22397,2021-06-15,23,F,-64,False,2,174
22398,2021-06-15,23,F,65-,False,1,16520
22399,2021-06-15,23,F,65-,False,2,10414
22400,2021-06-15,23,M,-64,False,1,447
22401,2021-06-15,23,M,-64,False,2,96
22402,2021-06-15,23,M,65-,False,1,12932
22403,2021-06-15,23,M,65-,False,2,7798
22404,2021-06-15,23,U,UNK,False,1,54
22405,2021-06-15,23,U,UNK,False,2,25
22865,2021-06-16,23,F,-64,False,1,883
22866,2021-06-16,23,F,-64,False,2,148
22867,2021-06-16,23,F,65-,False,1,11392
22868,2021-06-16,23,F,65-,False,2,12334
22869,2021-06-16,23,M,-64,False,1,933
22870,2021-06-16,23,M,-64,False,2,134
22871,2021-06-16,23,M,65-,False,1,8775
22872,2021-06-16,23,M,65-,False,2,9030
22873,2021-06-16,23,U,UNK,False,1,29
22874,2021-06-16,23,U,UNK,False,2,29
