,date,prefecture,gender,age,medical_worker,status,count
2174,2021-04-24,23,M,-64,False,1,18
2175,2021-04-24,23,M,65-,False,1,137
2176,2021-04-24,23,U,UNK,False,1,3
2363,2021-04-25,23,F,-64,False,1,1
2364,2021-04-25,23,F,65-,False,1,368
2365,2021-04-25,23,M,-64,False,1,5
2366,2021-04-25,23,M,65-,False,1,240
2367,2021-04-25,23,U,UNK,False,1,1
2534,2021-04-26,23,F,-64,False,1,172
2535,2021-04-26,23,F,65-,False,1,304
2536,2021-04-26,23,M,-64,False,1,55
2537,2021-04-26,23,M,65-,False,1,199
2758,2021-04-27,23,F,-64,False,1,238
2759,2021-04-27,23,F,65-,False,1,343
2760,2021-04-27,23,M,-64,False,1,54
2761,2021-04-27,23,M,65-,False,1,231
2762,2021-04-27,23,U,UNK,False,1,6
2989,2021-04-28,23,F,-64,False,1,356
2990,2021-04-28,23,F,65-,False,1,489
2991,2021-04-28,23,M,-64,False,1,55
2992,2021-04-28,23,M,65-,False,1,296
2993,2021-04-28,23,U,UNK,False,1,5
3201,2021-04-29,23,F,-64,False,1,2
3202,2021-04-29,23,F,65-,False,1,209
3203,2021-04-29,23,M,-64,False,1,3
3204,2021-04-29,23,M,65-,False,1,134
3205,2021-04-29,23,U,UNK,False,1,1
3405,2021-04-30,23,F,-64,False,1,249
3406,2021-04-30,23,F,65-,False,1,411
3407,2021-04-30,23,M,-64,False,1,39
3408,2021-04-30,23,M,65-,False,1,291
3409,2021-04-30,23,U,UNK,False,1,2
3618,2021-05-01,23,F,-64,False,1,8
3619,2021-05-01,23,F,65-,False,1,451
3620,2021-05-01,23,M,-64,False,1,2
3621,2021-05-01,23,M,65-,False,1,348
3622,2021-05-01,23,U,UNK,False,1,1
3813,2021-05-02,23,F,-64,False,1,4
3814,2021-05-02,23,F,65-,False,1,342
3815,2021-05-02,23,M,-64,False,1,3
3816,2021-05-02,23,M,65-,False,1,190
3817,2021-05-02,23,U,UNK,False,1,2
3966,2021-05-03,23,F,-64,False,1,3
3967,2021-05-03,23,F,65-,False,1,87
3968,2021-05-03,23,M,-64,False,1,3
3969,2021-05-03,23,M,65-,False,1,67
4126,2021-05-04,23,F,-64,False,1,1
4127,2021-05-04,23,F,65-,False,1,108
4128,2021-05-04,23,M,-64,False,1,4
4129,2021-05-04,23,M,65-,False,1,81
4130,2021-05-04,23,U,UNK,False,1,1
4283,2021-05-05,23,F,65-,False,1,249
4284,2021-05-05,23,F,65-,False,2,100
4285,2021-05-05,23,M,-64,False,1,3
4286,2021-05-05,23,M,65-,False,1,205
4287,2021-05-05,23,M,65-,False,2,93
4535,2021-05-06,23,F,-64,False,1,14
4536,2021-05-06,23,F,65-,False,1,1277
4537,2021-05-06,23,F,65-,False,2,1
4538,2021-05-06,23,M,-64,False,1,8
4539,2021-05-06,23,M,65-,False,1,822
4540,2021-05-06,23,U,UNK,False,1,12
4895,2021-05-07,23,F,-64,False,1,13
4896,2021-05-07,23,F,65-,False,1,644
4897,2021-05-07,23,F,65-,False,2,1
4898,2021-05-07,23,M,-64,False,1,5
4899,2021-05-07,23,M,65-,False,1,320
4900,2021-05-07,23,M,65-,False,2,1
4901,2021-05-07,23,U,UNK,False,1,3
5227,2021-05-08,23,F,-64,False,1,10
5228,2021-05-08,23,F,65-,False,1,1662
5229,2021-05-08,23,F,65-,False,2,87
5230,2021-05-08,23,M,-64,False,1,8
5231,2021-05-08,23,M,65-,False,1,1107
5232,2021-05-08,23,M,65-,False,2,137
5233,2021-05-08,23,U,UNK,False,1,2
5234,2021-05-08,23,U,UNK,False,2,3
5535,2021-05-09,23,F,-64,False,1,10
5536,2021-05-09,23,F,65-,False,1,1101
5537,2021-05-09,23,F,65-,False,2,455
5538,2021-05-09,23,M,-64,False,1,9
5539,2021-05-09,23,M,65-,False,1,783
5540,2021-05-09,23,M,65-,False,2,311
5541,2021-05-09,23,U,UNK,False,1,9
5884,2021-05-10,23,F,-64,False,1,41
5885,2021-05-10,23,F,65-,False,1,1414
5886,2021-05-10,23,F,65-,False,2,109
5887,2021-05-10,23,M,-64,False,1,22
5888,2021-05-10,23,M,65-,False,1,927
5889,2021-05-10,23,M,65-,False,2,29
5890,2021-05-10,23,U,UNK,False,1,16
5891,2021-05-10,23,U,UNK,False,2,1
6307,2021-05-11,23,F,-64,False,1,32
6308,2021-05-11,23,F,-64,False,2,11
6309,2021-05-11,23,F,65-,False,1,1871
6310,2021-05-11,23,F,65-,False,2,97
6311,2021-05-11,23,M,-64,False,1,26
6312,2021-05-11,23,M,-64,False,2,2
6313,2021-05-11,23,M,65-,False,1,1099
6314,2021-05-11,23,M,65-,False,2,25
6315,2021-05-11,23,U,UNK,False,1,15
6316,2021-05-11,23,U,UNK,False,2,2
6753,2021-05-12,23,F,-64,False,1,25
6754,2021-05-12,23,F,-64,False,2,8
6755,2021-05-12,23,F,65-,False,1,4518
6756,2021-05-12,23,F,65-,False,2,179
6757,2021-05-12,23,M,-64,False,1,19
6758,2021-05-12,23,M,-64,False,2,1
6759,2021-05-12,23,M,65-,False,1,3510
6760,2021-05-12,23,M,65-,False,2,94
6761,2021-05-12,23,U,UNK,False,1,24
7193,2021-05-13,23,F,-64,False,1,65
7194,2021-05-13,23,F,65-,False,1,3219
7195,2021-05-13,23,F,65-,False,2,124
7196,2021-05-13,23,M,-64,False,1,35
7197,2021-05-13,23,M,65-,False,1,2303
7198,2021-05-13,23,M,65-,False,2,40
7199,2021-05-13,23,U,UNK,False,1,16
7200,2021-05-13,23,U,UNK,False,2,1
7622,2021-05-14,23,F,-64,False,1,36
7623,2021-05-14,23,F,-64,False,2,9
7624,2021-05-14,23,F,65-,False,1,2230
7625,2021-05-14,23,F,65-,False,2,164
7626,2021-05-14,23,M,-64,False,1,29
7627,2021-05-14,23,M,-64,False,2,1
7628,2021-05-14,23,M,65-,False,1,1390
7629,2021-05-14,23,M,65-,False,2,37
7630,2021-05-14,23,U,UNK,False,1,11
7631,2021-05-14,23,U,UNK,False,2,4
8047,2021-05-15,23,F,-64,False,1,28
8048,2021-05-15,23,F,-64,False,2,10
8049,2021-05-15,23,F,65-,False,1,2795
8050,2021-05-15,23,F,65-,False,2,202
8051,2021-05-15,23,M,-64,False,1,36
8052,2021-05-15,23,M,-64,False,2,3
8053,2021-05-15,23,M,65-,False,1,2238
8054,2021-05-15,23,M,65-,False,2,133
8055,2021-05-15,23,U,UNK,False,1,5
8056,2021-05-15,23,U,UNK,False,2,2
8445,2021-05-16,23,F,-64,False,1,87
8446,2021-05-16,23,F,-64,False,2,1
8447,2021-05-16,23,F,65-,False,1,13521
8448,2021-05-16,23,F,65-,False,2,363
8449,2021-05-16,23,M,-64,False,1,105
8450,2021-05-16,23,M,-64,False,2,5
8451,2021-05-16,23,M,65-,False,1,10796
8452,2021-05-16,23,M,65-,False,2,243
8453,2021-05-16,23,U,UNK,False,1,25
8828,2021-05-17,23,F,-64,False,1,43
8829,2021-05-17,23,F,-64,False,2,3
8830,2021-05-17,23,F,65-,False,1,2731
8831,2021-05-17,23,F,65-,False,2,164
8832,2021-05-17,23,M,-64,False,1,24
8833,2021-05-17,23,M,-64,False,2,3
8834,2021-05-17,23,M,65-,False,1,1941
8835,2021-05-17,23,M,65-,False,2,86
8836,2021-05-17,23,U,UNK,False,1,11
9271,2021-05-18,23,F,-64,False,1,44
9272,2021-05-18,23,F,-64,False,2,9
9273,2021-05-18,23,F,65-,False,1,2921
9274,2021-05-18,23,F,65-,False,2,231
9275,2021-05-18,23,M,-64,False,1,39
9276,2021-05-18,23,M,-64,False,2,3
9277,2021-05-18,23,M,65-,False,1,1999
9278,2021-05-18,23,M,65-,False,2,162
9279,2021-05-18,23,U,UNK,False,1,10
9728,2021-05-19,23,F,-64,False,1,58
9729,2021-05-19,23,F,-64,False,2,10
9730,2021-05-19,23,F,65-,False,1,5308
9731,2021-05-19,23,F,65-,False,2,481
9732,2021-05-19,23,M,-64,False,1,34
9733,2021-05-19,23,M,-64,False,2,7
9734,2021-05-19,23,M,65-,False,1,3867
9735,2021-05-19,23,M,65-,False,2,304
9736,2021-05-19,23,U,UNK,False,1,23
9737,2021-05-19,23,U,UNK,False,2,1
10168,2021-05-20,23,F,-64,False,1,49
10169,2021-05-20,23,F,-64,False,2,1
10170,2021-05-20,23,F,65-,False,1,4060
10171,2021-05-20,23,F,65-,False,2,240
10172,2021-05-20,23,M,-64,False,1,48
10173,2021-05-20,23,M,-64,False,2,3
10174,2021-05-20,23,M,65-,False,1,2742
10175,2021-05-20,23,M,65-,False,2,154
10176,2021-05-20,23,U,UNK,False,1,19
10600,2021-05-21,23,F,-64,False,1,59
10601,2021-05-21,23,F,-64,False,2,12
10602,2021-05-21,23,F,65-,False,1,3342
10603,2021-05-21,23,F,65-,False,2,276
10604,2021-05-21,23,M,-64,False,1,48
10605,2021-05-21,23,M,-64,False,2,9
10606,2021-05-21,23,M,65-,False,1,2334
10607,2021-05-21,23,M,65-,False,2,197
10608,2021-05-21,23,U,UNK,False,1,10
10609,2021-05-21,23,U,UNK,False,2,3
11037,2021-05-22,23,F,-64,False,1,64
11038,2021-05-22,23,F,-64,False,2,7
11039,2021-05-22,23,F,65-,False,1,4296
11040,2021-05-22,23,F,65-,False,2,473
11041,2021-05-22,23,M,-64,False,1,53
11042,2021-05-22,23,M,-64,False,2,2
11043,2021-05-22,23,M,65-,False,1,3147
11044,2021-05-22,23,M,65-,False,2,369
11045,2021-05-22,23,U,UNK,False,1,10
11447,2021-05-23,23,F,-64,False,1,131
11448,2021-05-23,23,F,-64,False,2,4
11449,2021-05-23,23,F,65-,False,1,13308
11450,2021-05-23,23,F,65-,False,2,360
11451,2021-05-23,23,M,-64,False,1,140
11452,2021-05-23,23,M,-64,False,2,3
11453,2021-05-23,23,M,65-,False,1,10073
11454,2021-05-23,23,M,65-,False,2,205
11455,2021-05-23,23,U,UNK,False,1,15
11456,2021-05-23,23,U,UNK,False,2,1
11843,2021-05-24,23,F,-64,False,1,150
11844,2021-05-24,23,F,-64,False,2,3
11845,2021-05-24,23,F,65-,False,1,10291
11846,2021-05-24,23,F,65-,False,2,102
11847,2021-05-24,23,M,-64,False,1,147
11848,2021-05-24,23,M,-64,False,2,3
11849,2021-05-24,23,M,65-,False,1,8157
11850,2021-05-24,23,M,65-,False,2,74
11851,2021-05-24,23,U,UNK,False,1,52
12229,2021-05-25,23,F,-64,False,1,272
12230,2021-05-25,23,F,-64,False,2,3
12231,2021-05-25,23,F,65-,False,1,14291
12232,2021-05-25,23,F,65-,False,2,188
12233,2021-05-25,23,M,-64,False,1,182
12234,2021-05-25,23,M,-64,False,2,4
12235,2021-05-25,23,M,65-,False,1,10671
12236,2021-05-25,23,M,65-,False,2,138
12237,2021-05-25,23,U,UNK,False,1,67
12238,2021-05-25,23,U,UNK,False,2,2
12614,2021-05-26,23,F,-64,False,1,244
12615,2021-05-26,23,F,-64,False,2,1
12616,2021-05-26,23,F,65-,False,1,18428
12617,2021-05-26,23,F,65-,False,2,154
12618,2021-05-26,23,M,-64,False,1,197
12619,2021-05-26,23,M,-64,False,2,4
12620,2021-05-26,23,M,65-,False,1,13503
12621,2021-05-26,23,M,65-,False,2,115
12622,2021-05-26,23,U,UNK,False,1,68
13031,2021-05-27,23,F,-64,False,1,231
13032,2021-05-27,23,F,-64,False,2,17
13033,2021-05-27,23,F,65-,False,1,14735
13034,2021-05-27,23,F,65-,False,2,1197
13035,2021-05-27,23,M,-64,False,1,202
13036,2021-05-27,23,M,-64,False,2,8
13037,2021-05-27,23,M,65-,False,1,10744
13038,2021-05-27,23,M,65-,False,2,750
13039,2021-05-27,23,U,UNK,False,1,88
13040,2021-05-27,23,U,UNK,False,2,2
13475,2021-05-28,23,F,-64,False,1,286
13476,2021-05-28,23,F,-64,False,2,13
13477,2021-05-28,23,F,65-,False,1,16007
13478,2021-05-28,23,F,65-,False,2,532
13479,2021-05-28,23,M,-64,False,1,283
13480,2021-05-28,23,M,-64,False,2,4
13481,2021-05-28,23,M,65-,False,1,12092
13482,2021-05-28,23,M,65-,False,2,279
13483,2021-05-28,23,U,UNK,False,1,76
13484,2021-05-28,23,U,UNK,False,2,1
13919,2021-05-29,23,F,-64,False,1,219
13920,2021-05-29,23,F,-64,False,2,8
13921,2021-05-29,23,F,65-,False,1,11723
13922,2021-05-29,23,F,65-,False,2,1582
13923,2021-05-29,23,M,-64,False,1,266
13924,2021-05-29,23,M,-64,False,2,8
13925,2021-05-29,23,M,65-,False,1,9046
13926,2021-05-29,23,M,65-,False,2,1070
13927,2021-05-29,23,U,UNK,False,1,52
13928,2021-05-29,23,U,UNK,False,2,4
14344,2021-05-30,23,F,-64,False,1,454
14345,2021-05-30,23,F,-64,False,2,10
14346,2021-05-30,23,F,65-,False,1,17471
14347,2021-05-30,23,F,65-,False,2,750
14348,2021-05-30,23,M,-64,False,1,467
14349,2021-05-30,23,M,-64,False,2,9
14350,2021-05-30,23,M,65-,False,1,14308
14351,2021-05-30,23,M,65-,False,2,540
14352,2021-05-30,23,U,UNK,False,1,24
14790,2021-05-31,23,F,-64,False,1,302
14791,2021-05-31,23,F,-64,False,2,39
14792,2021-05-31,23,F,65-,False,1,17870
14793,2021-05-31,23,F,65-,False,2,1204
14794,2021-05-31,23,M,-64,False,1,312
14795,2021-05-31,23,M,-64,False,2,21
14796,2021-05-31,23,M,65-,False,1,13620
14797,2021-05-31,23,M,65-,False,2,793
14798,2021-05-31,23,U,UNK,False,1,49
14799,2021-05-31,23,U,UNK,False,2,5
15251,2021-06-01,23,F,-64,False,1,297
15252,2021-06-01,23,F,-64,False,2,18
15253,2021-06-01,23,F,65-,False,1,20081
15254,2021-06-01,23,F,65-,False,2,1317
15255,2021-06-01,23,M,-64,False,1,296
15256,2021-06-01,23,M,-64,False,2,22
15257,2021-06-01,23,M,65-,False,1,15363
15258,2021-06-01,23,M,65-,False,2,917
15259,2021-06-01,23,U,UNK,False,1,66
15260,2021-06-01,23,U,UNK,False,2,6
15712,2021-06-02,23,F,-64,False,1,341
15713,2021-06-02,23,F,-64,False,2,15
15714,2021-06-02,23,F,65-,False,1,18795
15715,2021-06-02,23,F,65-,False,2,3767
15716,2021-06-02,23,M,-64,False,1,294
15717,2021-06-02,23,M,-64,False,2,17
15718,2021-06-02,23,M,65-,False,1,13629
15719,2021-06-02,23,M,65-,False,2,2909
15720,2021-06-02,23,U,UNK,False,1,72
15721,2021-06-02,23,U,UNK,False,2,6
16173,2021-06-03,23,F,-64,False,1,344
16174,2021-06-03,23,F,-64,False,2,60
16175,2021-06-03,23,F,65-,False,1,19689
16176,2021-06-03,23,F,65-,False,2,2379
16177,2021-06-03,23,M,-64,False,1,337
16178,2021-06-03,23,M,-64,False,2,29
16179,2021-06-03,23,M,65-,False,1,14945
16180,2021-06-03,23,M,65-,False,2,1594
16181,2021-06-03,23,U,UNK,False,1,59
16182,2021-06-03,23,U,UNK,False,2,2
16634,2021-06-04,23,F,-64,False,1,404
16635,2021-06-04,23,F,-64,False,2,26
16636,2021-06-04,23,F,65-,False,1,18397
16637,2021-06-04,23,F,65-,False,2,2010
16638,2021-06-04,23,M,-64,False,1,374
16639,2021-06-04,23,M,-64,False,2,26
16640,2021-06-04,23,M,65-,False,1,14164
16641,2021-06-04,23,M,65-,False,2,1341
16642,2021-06-04,23,U,UNK,False,1,56
16643,2021-06-04,23,U,UNK,False,2,8
17087,2021-06-05,23,F,-64,False,1,582
17088,2021-06-05,23,F,-64,False,2,23
17089,2021-06-05,23,F,65-,False,1,19528
17090,2021-06-05,23,F,65-,False,2,2012
17091,2021-06-05,23,M,-64,False,1,596
17092,2021-06-05,23,M,-64,False,2,33
17093,2021-06-05,23,M,65-,False,1,16235
17094,2021-06-05,23,M,65-,False,2,1577
17095,2021-06-05,23,U,UNK,False,1,61
17096,2021-06-05,23,U,UNK,False,2,2
17537,2021-06-06,23,F,-64,False,1,284
17538,2021-06-06,23,F,-64,False,2,78
17539,2021-06-06,23,F,65-,False,1,11479
17540,2021-06-06,23,F,65-,False,2,11939
17541,2021-06-06,23,M,-64,False,1,306
17542,2021-06-06,23,M,-64,False,2,92
17543,2021-06-06,23,M,65-,False,1,10458
17544,2021-06-06,23,M,65-,False,2,9562
17545,2021-06-06,23,U,UNK,False,1,29
17546,2021-06-06,23,U,UNK,False,2,15
17982,2021-06-07,23,F,-64,False,1,495
17983,2021-06-07,23,F,-64,False,2,28
17984,2021-06-07,23,F,65-,False,1,21082
17985,2021-06-07,23,F,65-,False,2,2388
17986,2021-06-07,23,M,-64,False,1,436
17987,2021-06-07,23,M,-64,False,2,21
17988,2021-06-07,23,M,65-,False,1,16433
17989,2021-06-07,23,M,65-,False,2,1685
17990,2021-06-07,23,U,UNK,False,1,56
17991,2021-06-07,23,U,UNK,False,2,2
18447,2021-06-08,23,F,-64,False,1,474
18448,2021-06-08,23,F,-64,False,2,26
18449,2021-06-08,23,F,65-,False,1,21239
18450,2021-06-08,23,F,65-,False,2,2376
18451,2021-06-08,23,M,-64,False,1,363
18452,2021-06-08,23,M,-64,False,2,18
18453,2021-06-08,23,M,65-,False,1,16553
18454,2021-06-08,23,M,65-,False,2,1693
18455,2021-06-08,23,U,UNK,False,1,65
18456,2021-06-08,23,U,UNK,False,2,4
18907,2021-06-09,23,F,-64,False,1,361
18908,2021-06-09,23,F,-64,False,2,41
18909,2021-06-09,23,F,65-,False,1,16607
18910,2021-06-09,23,F,65-,False,2,4288
18911,2021-06-09,23,M,-64,False,1,319
18912,2021-06-09,23,M,-64,False,2,25
18913,2021-06-09,23,M,65-,False,1,12686
18914,2021-06-09,23,M,65-,False,2,3094
18915,2021-06-09,23,U,UNK,False,1,48
18916,2021-06-09,23,U,UNK,False,2,6
